체결시각,현재가격,체결수량,매도1호가,매수1호가,최종매도매수,총잔량매도,총잔량매수
[10:23:38-741675],10745,20,00010746,00010745,1,0010981,0028282
[10:24:18-667562],10745,50,00010746,00010745,1,0010984,0028365
[10:24:44-593028],10745,2,00010746,00010745,1,0011013,0028365
[10:25:02-497519],10745,5,00010746,00010745,1,0010969,0027859
[10:25:03-485443],10745,5,00010746,00010745,1,0010969,0027854
[10:27:52-329773],10746,12,00010746,00010745,2,0011464,0027842
[10:28:20-845671],10745,2,00010746,00010745,1,0011468,0027805
[10:28:24-866774],10745,300,00010746,00010745,1,0011468,0027500
[10:28:29-129410],10745,10,00010746,00010745,1,0011592,0027490
[10:28:29-131139],10745,6,00010746,00010745,1,0011592,0027484
[10:28:29-131550],10745,3,00010746,00010745,1,0011592,0027481
[10:28:32-691343],10745,5,00010746,00010745,1,0011577,0027476
[10:28:33-579250],10745,5,00010746,00010745,1,0011587,0027471
[10:28:39-386892],10745,55,00010745,00010744,1,0011636,0027416
[10:28:39-389626],10745,2,00010745,00010744,2,0011634,0027416
[10:28:39-397860],10745,1,00010745,00010744,2,0011633,0027416
[10:28:44-127209],10745,51,00010746,00010744,2,0011587,0027416
[10:29:37-611670],10746,10,00010746,00010745,2,0011456,0027881
[10:31:02-307288],10745,15,00010746,00010745,1,0011434,0027927
[10:31:02-656680],10745,100,00010746,00010745,1,0011479,0027824
[10:31:02-658677],10745,24,00010746,00010745,1,0011479,0027800
[10:31:02-659102],10745,3,00010746,00010745,1,0011479,0027797
[10:31:03-101376],10745,1,00010746,00010745,1,0011479,0027796
[10:31:03-242937],10745,210,00010746,00010745,1,0011479,0027586
[10:31:03-245038],10745,3,00010746,00010745,1,0011479,0027583
[10:31:03-247946],10745,6,00010746,00010745,1,0011479,0027577
[10:31:03-249151],10745,1,00010746,00010745,1,0011479,0027576
[10:31:03-612767],10745,70,00010745,00010744,1,0011509,0027506
[10:31:21-145567],10744,1,00010745,00010744,1,0011615,0027383
[10:32:23-651193],10744,5,00010745,00010744,1,0011865,0028147
[10:33:20-751612],10745,100,00010745,00010744,2,0011766,0028177
[10:33:20-756017],10745,13,00010745,00010744,2,0011753,0028205
[10:33:20-757475],10745,50,00010745,00010744,2,0011703,0028205
[10:33:20-758571],10745,100,00010745,00010744,2,0011603,0028205
[10:33:20-761194],10745,136,00010745,00010744,2,0011467,0028205
[10:33:20-762443],10745,2,00010745,00010744,2,0011465,0028205
[10:33:20-763634],10745,1,00010745,00010744,2,0011464,0028205
[10:33:20-764922],10745,9,,8 000106,2,, 000107
[10:36:38-095096],10745,6,00010746,00010745,1,0011495,0028752
[10:36:38-118798],10745,50,00010746,00010745,1,0011495,0028702
[10:36:38-128763],10745,6,00010746,00010745,1,0011495,0028693
[10:36:40-187931],10745,500,00010746,00010745,1,0011495,0028193
[10:36:40-189366],10745,6,00010746,00010745,1,0011495,0028187
[10:36:40-189695],10745,1,00010746,00010745,1,0011495,0028186
[10:36:40-197657],10745,63,,8 000106,1,, 000107
[10:36:55-993121],10744,1,00010745,00010744,1,0011794,0028129
[10:38:26-045196],10744,1,00010745,00010744,1,0011843,0027968
[10:39:28-426367],10744,5,00010745,00010744,1,0011846,0027995
[10:39:35-286299],10744,30,00010745,00010744,1,0011855,0028015
[10:40:34-207470],10744,100,00010745,00010744,1,0011905,0028065
[10:41:07-461797],10745,300,00010745,00010744,2,0011575,0028105
[10:41:07-469530],10745,1,00010745,00010744,2,0011571,0028133
[10:41:07-470770],10745,13,00010745,00010744,2,0011558,0028133
[10:41:07-474580],10745,1,00010745,00010744,2,0011557,0028133
[10:41:07-475699],10745,50,00010745,00010744,2,0011507,0028133
[10:41:07-478257],10745,16,,8 000106,2,, 000107
[10:41:07-485708],10745,1,00010746,00010744,1,0011491,0028133
[10:41:15-606487],10745,1,00010746,00010744,2,0011491,0028043
[10:41:37-356450],10744,300,00010745,00010744,1,0011657,0027665
[10:42:18-696953],10744,150,00010745,00010744,1,0011823,0027350
[10:43:49-063628],10745,56,00010745,00010744,2,0011867,0027663
[10:43:49-687413],10745,200,00010745,00010744,2,0011667,0027711
[10:44:55-575492],10744,1,00010745,00010744,1,0012088,0027560
[10:44:56-318544],10744,7,00010745,00010744,1,0012088,0027553
[10:44:58-063192],10744,30,00010745,00010744,1,0012088,0027523
[10:44:58-695209],10744,30,00010745,00010744,1,0012091,0027493
[10:45:06-626287],10744,3,00010745,00010744,1,0012106,0027340
[10:45:22-415690],10744,100,00010745,00010744,1,0012284,0027260
[10:45:23-707655],10744,50,00010745,00010744,1,0012284,0027207
[10:45:25-013013],10744,100,00010745,00010744,1,0012284,0027107
[10:45:25-019783],10744,37,00010745,00010744,1,0012284,0027070
[10:45:31-427819],10744,6,00010745,00010744,1,0012334,0027064
[10:45:31-431558],10744,88,00010745,00010744,1,0012334,0026976
[10:45:31-447848],10744,4,00010745,00010744,1,0012334,0026972
[10:45:31-449117],10744,40,00010745,00010744,1,0012334,0026932
[10:45:31-450445],10744,33,00010745,00010744,1,0012334,0026899
[10:45:31-456614],10744,68,00010745,00010744,1,0012334,0026831
[10:45:31-457796],10744,55,00010745,00010744,1,0012334,0026776
[10:45:31-460392],10744,2,00010745,00010744,1,0012334,0026774
[10:45:31-461495],10744,104,00010745,00010744,1,0012334,0026670
[10:45:31-464321],10744,26,00010745,00010744,1,0012334,0026644
[10:45:31-465303],10744,3,00010745,00010744,1,0012334,0026641
[10:45:31-467895],10744,1,00010745,00010744,1,0012334,0026640
[10:45:31-469123],10744,1,00010744,00010743,1,0012335,0026639
[10:45:36-777544],10744,76,00010744,00010743,1,0013060,0026639
[10:46:40-141983],10743,10,00010744,00010743,1,0012929,0025668
[10:47:24-512146],10744,10,00010744,00010743,2,0012956,0026032
[10:47:44-277521],10744,10,00010744,00010743,2,0013049,0026027
[10:48:12-964454],10743,1,00010744,00010743,1,0013103,0026036
[10:49:07-085555],10744,200,00010744,00010743,2,0012912,0026087
[10:49:07-087191],10744,16,00010744,00010743,2,0012896,0026087
[10:49:07-089925],10744,206,00010744,00010743,2,0012690,0026112
[10:49:07-095218],10744,9,00010744,00010743,2,0012681,0026112
[10:49:07-097677],10744,3,00010744,00010743,2,0012678,0026112
[10:49:07-100166],10744,100,00010744,00010743,2,0012578,0026112
[10:49:07-101660],10744,25,00010744,00010743,2,0012553,0026112
[10:49:07-106121],10744,92,00010744,00010743,2,0012461,0026112
[10:49:07-109807],10744,50,00010744,00010743,2,0012411,0026112
[10:49:07-113442],10744,55,00010745,00010744,2,0012356,0026250
[10:49:22-259483],10744,10,00010745,00010744,1,0012286,0026599
[10:53:12-439014],10745,6,00010745,00010744,2,0011890,0026846
[10:53:12-441983],10745,25,00010745,00010744,2,0011865,0026846
[10:53:16-045784],10745,100,00010745,00010744,2,0011765,0026846
[10:53:16-047799],10745,118,00010745,00010744,2,0011647,0026846
[10:53:16-050613],10745,78,,8 000106,2,, 000107
[10:53:43-797294],10745,3,00010746,00010745,1,0011469,0027341
[10:53:48-975486],10745,36,00010746,00010745,1,0011369,0027305
[10:53:56-184979],10745,20,00010746,00010745,1,0011369,0027282
[10:53:56-186202],10745,22,00010746,00010745,1,0011369,0027260
[10:53:56-187453],10745,21,00010746,00010745,1,0011369,0027239
[10:53:56-188696],10745,31,00010746,00010745,1,0011369,0027208
[10:53:56-192437],10745,11,00010746,00010745,1,0011369,0027197
[10:53:56-193669],10745,1,00010746,00010745,1,0011369,0027196
[10:53:56-195045],10745,100,00010746,00010745,1,0011369,0027096
[10:53:56-196219],10745,107,00010746,00010745,1,0011369,0026989
[10:53:56-197429],10745,3,00010746,00010745,1,0011369,0026986
[10:53:56-199969],10745,3,00010746,00010745,1,0011369,0026983
[10:53:56-201320],10745,21,00010746,00010745,1,0011369,0026962
[10:53:56-203789],10745,42,00010746,00010745,1,0011369,0026920
[10:53:56-205151],10745,2,00010746,00010745,1,0011369,0026918
[10:53:56-206549],10745,7,00010746,00010745,1,0011369,0026911
[10:53:56-208054],10745,92,00010746,00010745,1,0011369,0026819
[10:53:56-209294],10745,21,,8 000106,1,, 000107
[10:54:00-191889],10745,2,00010745,00010744,2,0011631,0026798
[10:54:04-523652],10745,95,00010745,00010744,2,0011475,0026798
[10:54:04-531972],10745,100,00010745,00010744,2,0011375,0026798
[10:54:04-535470],10745,3,00010745,00010744,2,0011372,0026798
[10:54:04-539197],10745,3,00010746,00010744,2,0011369,0026798
[10:54:06-644424],10745,1,00010746,00010745,1,0011369,0026802
[10:54:06-646583],10745,4,00010746,00010744,1,0011369,0026798
[10:54:42-796495],10745,100,00010746,00010745,1,0011869,0027351
[10:55:23-641291],10745,10,00010746,00010745,1,0011566,0027477
[10:55:24-154115],10745,300,00010746,00010745,1,0011566,0027177
[10:55:24-156668],10745,17,00010746,00010744,1,0011566,0027160
[10:55:24-711963],10745,3,00010746,00010744,2,0011566,0027160
[10:55:47-222127],10744,1,00010745,00010744,1,0011771,0027146
[10:56:17-955232],10745,30,00010745,00010744,2,0011804,0027110
[10:56:28-233252],10745,192,00010746,00010745,2,0011589,0027118
[10:56:34-855010],10745,50,00010746,00010745,1,0011589,0027119
[10:56:39-693933],10745,6,00010745,00010744,1,0011683,0027140
[10:57:03-403681],10745,5,00010745,00010744,2,0011779,0027106
[10:57:05-456312],10745,3,00010745,00010744,2,0011766,0027176
[10:57:11-125193],10745,56,00010745,00010744,2,0011710,0027113
[10:57:22-206204],10745,56,00010745,00010744,2,0011804,0027101
[10:57:46-267395],10745,40,00010745,00010744,2,0011764,0027081
[10:58:22-095556],10745,13,00010745,00010744,2,0011821,0027059
[10:58:33-330826],10745,85,00010745,00010744,2,0012038,0026932
[10:58:53-240880],10745,13,00010745,00010744,2,0012026,0026932
[10:59:24-644184],10745,40,00010745,00010744,2,0011950,0026973
[10:59:59-244529],10745,150,00010745,00010744,2,0011830,0027020
[10:59:59-247149],10745,9,00010745,00010744,2,0011818,0027020
[10:59:59-252153],10745,1,00010745,00010744,2,0011817,0027046
[10:59:59-254681],10745,21,00010745,00010744,2,0011796,0027046
[10:59:59-917709],10745,13,00010745,00010744,2,0011783,0027046
[11:00:00-058695],10745,100,00010745,00010744,2,0011683,0027046
[11:00:00-060825],10745,55,00010745,00010744,2,0011628,0027046
[11:00:00-062103],10745,2,00010745,00010744,2,0011626,0027046
[11:00:00-063660],10745,1,00010745,00010744,2,0011625,0027046
[11:00:00-065061],10745,2,00010745,00010744,2,0011623,0027046
[11:00:00-066657],10745,2,00010745,00010744,2,0011621,0027046
[11:00:00-068013],10745,11,00010745,00010744,2,0011610,0027046
[11:00:00-069401],10745,1,00010745,00010744,2,0011609,0027046
[11:00:00-071945],10745,5,00010745,00010744,2,0011604,0027046
[11:00:00-881769],10745,5,00010745,00010744,2,0011599,0027046
[11:00:01-930267],10745,1,00010746,00010745,2,0011598,0027145
[11:00:12-801632],10746,1,00010746,00010745,2,0011597,0027053
[11:00:49-748814],10745,6,00010746,00010745,1,0011602,0027448
[11:03:47-780687],10745,1,00010746,00010745,1,0011698,0027867
[11:04:56-315933],10745,1,00010746,00010745,1,0011697,0027854
[11:05:40-559074],10745,300,00010746,00010745,1,0011403,0027552
[11:05:55-475839],10745,10,00010746,00010745,1,0011406,0027678
[11:06:16-514923],10745,1,00010746,00010745,1,0011469,0027537
[11:06:16-520684],10745,1,00010746,00010745,1,0011469,0027536
[11:07:44-316888],10745,100,00010746,00010745,1,0011509,0027558
[11:08:28-940810],10745,30,00010746,00010745,1,0011576,0027415
[11:08:32-006579],10745,30,00010746,00010745,1,0011598,0027385
[11:08:34-939947],10745,1,00010746,00010745,1,0011597,0027384
[11:08:36-425568],10745,50,00010746,00010745,1,0011597,0027334
[11:08:36-428240],10745,3,00010746,00010745,1,0011597,0027331
[11:08:37-565111],10745,3,00010746,00010745,1,0011597,0027328
[11:08:39-323981],10745,5,00010746,00010745,1,0011597,0027323
[11:08:39-325133],10745,100,00010745,00010744,1,0011602,0027223
[11:08:40-207666],10745,51,00010746,00010745,2,0011592,0027275
[11:08:40-209268],10745,2,00010746,00010745,1,0011592,0027273
[11:08:40-211031],10745,2,00010746,00010745,1,0011592,0027271
[11:08:40-213133],10745,45,00010746,00010744,1,0011592,0027226
[11:08:42-246767],10745,10,00010745,00010744,2,0011683,0027231
[11:09:13-571934],10745,71,00010745,00010744,2,0011698,0027337
[11:09:21-631337],10745,30,00010745,00010744,2,0011668,0027337
[11:09:21-632977],10745,1,00010745,00010744,2,0011667,0027337
[11:09:59-655650],10745,56,00010745,00010744,2,0011853,0027357
[11:10:08-713811],10745,56,00010745,00010744,2,0011797,0027357
[11:10:24-955195],10745,20,00010745,00010744,2,0011677,0027359
[11:10:55-183698],10745,50,00010745,00010744,2,0011619,0027329
[11:11:00-705406],10745,41,00010746,00010745,2,0011578,0027363
[11:11:08-189031],10745,93,00010745,00010744,1,0011497,0027326
[11:11:08-666313],10745,6,00010745,00010744,2,0011491,0027326
[11:11:10-293686],10745,5,00010745,00010744,2,0011536,0027321
[11:11:14-798764],10745,46,00010746,00010745,2,0011490,0027475
[11:11:15-779787],10745,5,00010746,00010745,1,0011490,0027598
[11:11:43-337785],10746,1,00010746,00010745,2,0011475,0027791
[11:12:02-839040],10746,100,00010746,00010745,2,0009875,0027836
[11:12:59-751562],10746,1,00010746,00010745,2,0010920,0028022
[11:14:28-629799],10745,1,00010746,00010745,1,0012415,0028092
[11:15:24-141356],10746,60,00010746,00010745,2,0012366,0028001
[11:16:14-159305],10746,14,00010746,00010745,2,0012352,0028051
[11:16:57-400843],10745,15,00010746,00010745,1,0012352,0027544
[11:17:16-005940],10746,71,00010746,00010745,2,0012331,0027515
[11:17:29-881681],10746,10,00010746,00010745,2,0012621,0027515
[11:17:42-491424],10746,10,00010746,00010745,2,0012511,0027690
[11:17:42-883280],10745,15,00010746,00010745,1,0012511,0027675
[11:17:47-934058],10746,1,00010746,00010745,2,0012510,0027675
[11:18:22-635861],10745,1,00010746,00010745,1,0012515,0027723
[11:18:24-547341],10746,1,00010746,00010745,2,0012514,0027723
[11:18:47-104360],10745,1,00010746,00010745,1,0012544,0027722
[11:18:55-181397],10746,100,00010746,00010745,2,0012444,0027722
[11:18:55-592004],10746,1,00010746,00010745,2,0012443,0027722
[11:19:00-168965],10745,6,00010746,00010745,1,0012446,0027716
[11:19:00-174301],10745,9,00010746,00010745,1,0012446,0027707
[11:19:00-180618],10745,32,00010746,00010745,1,0012446,0027675
[11:19:00-180955],10745,15,00010746,00010745,1,0012446,0027660
[11:19:00-191811],10745,27,00010746,00010745,1,0012446,0027633
[11:19:15-080230],10746,200,00010746,00010745,2,0012246,0027633
[11:19:19-150223],10746,30,00010746,00010745,2,0012213,0027659
[11:20:24-823517],10745,1,00010746,00010745,1,0012666,0027682
[11:20:31-976555],10746,1,00010746,00010745,2,0012665,0027682
[11:21:22-983918],10745,1,00010746,00010745,1,0012664,0027731
[11:21:36-094272],10746,1,00010746,00010745,2,0012664,0027731
[11:24:35-757892],10745,1,00010746,00010745,1,0012763,0027640
[11:24:58-672315],10746,150,00010746,00010745,2,0012524,0027640
[11:24:58-701390],10746,5,00010746,00010745,2,0012516,0027664
[11:24:58-702626],10746,1,00010746,00010745,2,0012515,0027664
[11:25:07-815478],10746,400,00010746,00010745,2,0012060,0027644
[11:25:07-818559],10746,19,00010746,00010745,2,0012041,0027668
[11:25:07-820000],10746,3,00010746,00010745,2,0012038,0027668
[11:25:07-821438],10746,6,00010746,00010745,2,0012032,0027668
[11:25:07-825925],10746,39,,9 000106,2,, 000107
[11:25:23-825799],10747,1,00010747,00010746,2,0012021,0027950
[11:25:26-468356],10747,1,00010747,00010746,2,0012020,0027950
[11:25:36-910007],10746,1,00010747,00010746,1,0011920,0028122
[11:27:19-310458],10746,5,00010747,00010746,1,0011915,0028202
[11:27:20-492183],10747,1,00010747,00010746,2,0011864,0028202
[11:27:22-211817],10747,200,00010747,00010746,2,0011664,0028202
[11:27:22-230021],10747,198,00010747,00010746,2,0011161,0028225
[11:27:22-247695],10747,6,00010747,00010746,2,0011155,0028225
[11:27:23-439443],10747,331,00010748,00010747,2,0010824,0028894
[11:27:26-683799],10748,1,00010748,00010747,2,0010776,0028844
[11:27:29-072268],10747,50,00010748,00010747,1,0010776,0028799
[11:27:38-489469],10748,1,00010748,00010747,2,0010775,0028829
[11:27:47-742555],10747,10,00010748,00010747,1,0010936,0028719
[11:27:56-500345],10747,50,00010748,00010747,1,0010889,0028669
[11:28:04-374440],10747,7,00010748,00010747,1,0010889,0028150
[11:28:04-376695],10747,31,,0 000106,1,, 000108
[11:28:11-395250],10747,1,00010747,00010746,2,0011056,0028096
[11:28:19-515189],10747,1,00010747,00010746,2,0011110,0028096
[11:28:24-617012],10747,49,00010747,00010746,2,0011060,0028119
[11:28:24-626858],10747,1,00010747,00010746,2,0011059,0028119
[11:28:24-628202],10747,31,00010747,00010746,2,0011028,0028119
[11:28:24-629320],10747,85,,0 000106,2,, 000108
[11:28:24-848325],10747,52,00010747,00010746,1,0010991,0028119
[11:28:24-858496],10747,48,00010748,00010746,2,0010943,0028119
[11:28:31-284490],10747,10,00010748,00010747,1,0010983,0028259
[11:28:37-559892],10747,10,00010748,00010747,1,0010993,0028249
[11:28:43-564999],10747,50,00010748,00010747,1,0010993,0028099
[11:28:43-890669],10747,100,00010748,00010747,1,0010993,0027999
[11:28:43-892186],10747,5,00010748,00010747,1,0010993,0027994
[11:28:43-892396],10747,25,,0 000106,1,, 000108
[11:28:46-324334],10747,2,00010748,00010746,2,0011003,0027969
[11:28:50-977685],10747,5,00010748,00010746,2,0011053,0028034
[11:28:52-115504],10747,5,00010747,00010746,1,0011068,0028034
[11:28:52-980732],10747,100,00010747,00010746,2,0011043,0028034
[11:28:58-067911],10747,95,00010748,00010747,2,0011003,0028539
[11:29:08-771069],10748,1,00010748,00010747,2,0011002,0029056
[11:29:25-790176],10747,10,00010748,00010747,1,0010963,0029046
[11:30:02-485086],10748,1,00010748,00010747,2,0010937,0028958
[11:30:57-541310],10747,7,00010748,00010747,1,0012388,0029067
[11:30:57-559620],10747,1,00010748,00010747,1,0012388,0029066
[11:30:57-561091],10747,1,00010748,00010747,1,0012388,0029065
[11:30:57-567975],10747,2,00010748,00010747,1,0012388,0029063
[11:30:57-574267],10747,1,00010748,00010747,1,0012388,0029062
[11:30:57-578029],10747,75,00010748,00010747,1,0012388,0028987
[11:30:57-579228],10747,1,00010748,00010747,1,0012388,0028986
[11:30:57-580437],10747,2,00010748,00010747,1,0012388,0028984
[11:30:57-581664],10747,1,00010748,00010747,1,0012388,0028983
[11:30:57-585500],10747,7,00010748,00010747,1,0012388,0028976
[11:30:57-586695],10747,50,00010748,00010747,1,0012388,0028926
[11:30:57-589211],10747,25,00010748,00010747,1,0012388,0028901
[11:30:57-607896],10747,3,00010748,00010747,1,0012388,0028898
[11:30:57-609217],10747,3,00010748,00010747,1,0012388,0028895
[11:30:57-610447],10747,2,00010748,00010747,1,0012388,0028893
[11:30:57-612939],10747,130,00010748,00010747,1,0012388,0028763
[11:30:57-615403],10747,1,00010748,00010747,1,0012388,0028762
[11:30:57-616677],10747,49,00010748,00010747,1,0012388,0028713
[11:30:57-617980],10747,18,00010748,00010747,1,0012388,0028695
[11:30:57-620416],10747,4,00010747,00010746,1,0012390,0028691
[11:31:04-200049],10747,1,00010747,00010746,2,0012567,0028700
[11:31:04-745538],10747,49,00010747,00010746,2,0011718,0028700
[11:31:04-749274],10747,100,00010747,00010746,2,0011418,0028700
[11:31:04-750534],10747,12,00010747,00010746,2,0011406,0028700
[11:31:04-755608],10747,15,00010747,00010746,2,0011391,0028700
[11:31:04-757972],10747,1,00010747,00010746,2,0011390,0028700
[11:31:04-759307],10747,8,00010748,00010746,2,0011382,0028700
[11:31:09-690596],10747,1,00010748,00010746,1,0011012,0028743
[11:31:10-675757],10747,10,00010748,00010746,2,0011012,0028743
[11:31:11-074691],10747,11,00010747,00010746,2,0011015,0028743
[11:31:11-076364],10747,1,00010747,00010746,2,0011014,0028743
[11:31:11-077221],10747,8,,0 000106,2,, 000108
[11:31:13-874703],10747,100,00010748,00010747,2,0010962,0028703
[11:31:19-590413],10747,100,00010747,00010746,1,0011062,0028603
[11:31:19-591909],10747,8,00010747,00010746,2,0011054,0028603
[11:31:24-649661],10747,50,00010747,00010746,2,0011057,0029003
[11:31:24-919546],10747,40,00010747,00010746,2,0011014,0029203
[11:31:24-921698],10747,58,00010748,00010746,2,0010956,0029203
[11:31:27-122229],10747,1,00010748,00010746,1,0010957,0028603
[11:31:36-743476],10747,10,00010747,00010746,2,0010907,0028411
[11:31:36-745227],10747,1,00010748,00010746,2,0010906,0028411
[11:32:14-582354],10747,3,00010747,00010746,2,0011057,0029061
[11:32:16-216052],10747,59,00010748,00010747,2,0011021,0029502
[11:32:21-187817],10747,100,00010748,00010747,1,0011021,0028894
[11:32:22-978105],10747,300,00010748,00010747,1,0011021,0028594
[11:32:22-979788],10747,14,00010748,00010747,1,0011021,0028580
[11:32:22-980235],10747,27,00010747,00010746,1,0011035,0028553
[11:32:45-274290],10747,2,00010747,00010746,2,0011275,0028542
[11:32:46-668139],10747,204,00010748,00010747,2,0011071,0028638
[11:34:17-072897],10747,53,00010747,00010746,1,0011158,0028692
[11:34:17-083123],10747,1,00010747,00010746,2,0011157,0028692
[11:34:37-438147],10747,54,00010747,00010746,2,0011103,0028692
[11:34:44-132836],10747,25,00010747,00010746,2,0011078,0028692
[11:34:44-134804],10747,4,00010747,00010746,2,0011074,0028692
[11:34:44-136035],10747,63,,0 000106,2,, 000108
[11:35:01-278263],10748,1,00010748,00010747,2,0011015,0029056
[11:38:25-580823],10747,1,00010748,00010747,1,0011363,0028920
[11:41:20-707198],10747,1,00010748,00010747,1,0011563,0028848
[11:42:08-467387],10748,1,00010748,00010747,2,0011662,0028826
[11:44:20-109691],10747,1,00010748,00010747,1,0011714,0029000
[11:44:57-601428],10747,400,00010748,00010747,1,0011714,0028600
[11:44:57-603111],10747,3,00010748,00010747,1,0011714,0028597
[11:44:57-604435],10747,10,00010748,00010747,1,0011714,0028587
[11:44:57-606954],10747,7,00010747,00010746,1,0011727,0028580
[11:45:15-086269],10747,3,00010747,00010746,2,0011786,0028581
[11:45:23-654840],10747,1,00010747,00010746,2,0011812,0028582
[11:45:36-862717],10747,1,00010747,00010746,2,0011846,0028581
[11:45:41-191193],10747,100,00010747,00010746,2,0011746,0028581
[11:45:41-193196],10747,1,00010747,00010746,2,0011745,0028581
[11:45:49-543480],10747,41,00010748,00010747,2,0011714,0029240
[11:48:12-351917],10747,100,00010748,00010747,1,0012214,0028741
[11:48:12-353253],10747,6,00010748,00010747,1,0012214,0028735
[11:48:12-354334],10747,44,,0 000106,1,, 000108
[11:48:12-534281],10747,8,00010747,00010746,2,0012216,0028691
[11:48:45-546991],10747,1,00010748,00010746,2,0012214,0028709
[11:48:52-187937],10747,33,00010747,00010746,2,0012231,0029063
[11:48:52-189800],10747,6,00010747,00010746,2,0012225,0029063
[11:49:24-912676],10746,100,00010747,00010746,1,0012428,0028973
[11:49:44-364998],10746,200,00010747,00010746,1,0012252,0028726
[11:50:20-900067],10747,5,00010747,00010746,2,0012254,0028567
[11:50:29-239891],10746,5,00010747,00010746,1,0012254,0028562
[11:54:16-632875],10747,400,00010747,00010746,2,0011912,0028587
[11:54:16-634503],10747,1,00010747,00010746,2,0011911,0028587
[11:54:16-639192],10747,11,00010747,00010746,2,0011900,0028587
[11:54:16-641729],10747,100,00010747,00010746,2,0011800,0028587
[11:54:16-647951],10747,9,00010747,00010746,2,0011791,0028612
[11:54:16-649417],10747,11,00010747,00010746,2,0011780,0028612
[11:54:16-650796],10747,5,00010747,00010746,2,0011775,0028612
[11:54:16-653634],10747,3,00010747,00010746,2,0011772,0028612
[11:54:16-656177],10747,1,00010747,00010746,2,0011771,0028612
[11:54:16-657635],10747,4,00010747,00010746,2,0011767,0028612
[11:54:16-659039],10747,1,00010747,00010746,2,0011766,0028612
[11:54:16-663396],10747,37,00010747,00010746,2,0011729,0028612
[11:54:16-677902],10747,1,00010747,00010746,2,0011728,0028612
[11:54:16-679139],10747,14,00010748,00010747,2,0011714,0028613
[11:54:16-713566],10747,1,00010748,00010746,1,0011714,0028609
[11:54:37-805079],10747,1,00010748,00010747,2,0011714,0028610
[11:54:37-807337],10747,1,00010748,00010746,1,0011714,0028609
[11:55:41-856360],10748,50,00010748,00010747,2,0011667,0028674
[11:57:59-545902],10747,1,00010748,00010747,1,0011650,0028720
[11:59:45-909708],10747,50,00010748,00010747,1,0011650,0028633
[11:59:45-913244],10747,100,00010748,00010747,1,0011674,0028533
[11:59:45-913947],10747,4,00010748,00010747,1,0011674,0028529
[11:59:45-915195],10747,1,00010748,00010747,1,0011674,0028528
[11:59:45-916581],10747,21,00010748,00010747,1,0011674,0028507
[11:59:45-917897],10747,10,00010748,00010747,1,0011674,0028497
[11:59:45-919333],10747,1,00010748,00010747,1,0011674,0028496
[11:59:45-921897],10747,46,00010748,00010747,1,0011674,0028450
[11:59:45-923243],10747,1,00010748,00010747,1,0011674,0028449
[11:59:45-924600],10747,2,00010748,00010747,1,0011674,0028447
[11:59:45-927182],10747,13,00010748,00010747,1,0011674,0028434
[11:59:46-275188],10747,5,00010748,00010747,1,0011674,0028429
[12:00:12-107469],10747,50,00010748,00010747,1,0011674,0028433
[12:00:42-334520],10747,1,00010748,00010747,1,0011674,0028483
[12:00:42-348251],10747,1,00010748,00010747,1,0011674,0028482
[12:00:42-353276],10747,20,00010748,00010747,1,0011674,0028462
[12:00:42-354431],10747,3,00010748,00010747,1,0011674,0028459
[12:00:43-603981],10747,7,00010748,00010747,1,0011674,0028452
[12:00:51-686324],10747,50,00010748,00010747,1,0011674,0028402
[12:00:51-695846],10747,6,00010748,00010747,1,0011674,0028396
[12:00:51-697061],10747,3,00010748,00010747,1,0011674,0028393
[12:00:51-698317],10747,25,00010748,00010747,1,0011674,0028368
[12:00:51-699437],10747,53,,0 000106,1,, 000108
[12:04:05-906809],10746,1,00010747,00010746,1,0012333,0028209
[12:10:08-585958],10746,16,00010747,00010746,1,0012288,0028227
[12:10:34-213256],10746,6,00010747,00010746,1,0012288,0028242
[12:10:58-043278],10746,1,00010747,00010746,1,0012287,0028231
[12:11:05-740390],10747,7,00010747,00010746,2,0012280,0028242
[12:11:05-754046],10747,50,00010747,00010746,2,0012227,0028242
[12:11:05-756551],10747,6,00010747,00010746,2,0012221,0028242
[12:15:22-320218],10746,50,00010747,00010746,1,0012324,0028169
[12:16:14-106135],10747,30,00010747,00010746,2,0011994,0028173
[12:16:44-817962],10746,50,00010747,00010746,1,0011994,0029145
[12:18:01-274000],10746,50,00010747,00010746,1,0011995,0029097
[12:19:24-610837],10746,50,00010747,00010746,1,0012046,0029125
[12:19:50-303279],10746,3,00010747,00010746,1,0012046,0029119
[12:20:59-135309],10746,50,00010747,00010746,1,0012043,0029072
[12:21:27-660236],10746,1,00010747,00010746,1,0012069,0029039
[12:23:34-627257],10747,20,00010747,00010746,2,0011829,0028124
[12:24:19-799168],10746,1,00010747,00010746,1,0011699,0028103
[12:30:45-982301],10746,1,00010747,00010746,1,0011748,0027148
[12:31:40-903604],10747,4,00010747,00010746,2,0011869,0027151
[12:31:40-909992],10747,9,00010747,00010746,2,0011860,0027151
[12:31:40-911185],10747,5,00010747,00010746,2,0011855,0027151
[12:31:41-229875],10747,70,00010747,00010746,2,0011785,0027151
[12:31:41-231760],10747,7,00010747,00010746,2,0011778,0027151
[12:31:41-233147],10747,25,00010747,00010746,2,0011753,0027151
[12:31:41-235536],10747,70,,0 000106,2,, 000108
[12:31:46-280541],10747,3,00010748,00010746,1,0011683,0027148
