체결시각,현재가격,체결수량,매도1호가,매수1호가,최종매도매수,총잔량매도,총잔량매수
[09:30:40-905377],10764,2,00010765,00010764,1,0014829,0017723
[09:31:06-359191],10764,1,00010765,00010764,1,0014349,0017591
[09:31:15-074123],10764,1,00010765,00010764,1,0014349,0017590
[09:31:26-727814],10764,1,00010765,00010764,1,0014349,0017589
[09:31:42-999043],10764,1,00010765,00010764,1,0014428,0017588
[09:31:49-971906],10764,30,00010765,00010764,1,0014480,0017558
[09:31:54-938108],10764,1,00010765,00010764,1,0014450,0017554
[09:31:58-556005],10764,24,00010765,00010764,1,0014450,0017530
[09:31:58-559294],10764,1,00010765,00010764,1,0014450,0017529
[09:32:00-454582],10764,33,00010765,00010764,1,0014450,0017496
[09:32:00-721430],10764,81,00010765,00010763,1,0014450,0017415
[09:32:02-315515],10764,2,00010765,00010763,2,0014448,0017420
[09:32:02-758324],10764,5,00010765,00010763,1,0014448,0017420
[09:32:07-408781],10764,2,00010765,00010763,2,0014446,0017420
[09:32:07-872500],10764,5,00010765,00010763,1,0014446,0017420
[09:32:09-980238],10764,1,00010765,00010763,2,0014447,0017420
[09:32:11-247822],10764,5,00010764,00010763,1,0014553,0017420
[09:32:11-250412],10764,4,00010764,00010763,2,0014549,0017420
[09:32:59-400085],10763,2,00010764,00010763,1,0014873,0017139
[09:33:16-782559],10763,1,00010764,00010763,1,0014846,0017138
[09:33:45-265589],10763,1,00010764,00010763,1,0014848,0017137
[09:33:46-070452],10764,1,00010764,00010763,2,0014847,0017137
[09:34:02-612110],10763,1,00010764,00010763,1,0014896,0017156
[09:34:33-173485],10763,1,00010764,00010763,1,0015121,0017106
[09:34:55-587526],10763,1,00010764,00010763,1,0015029,0017105
[09:35:14-933317],10763,2,00010764,00010763,1,0015143,0017103
[09:35:31-765186],10764,1,00010764,00010763,2,0015143,0017103
[09:35:38-335109],10763,1,00010764,00010763,1,0015027,0017102
[09:35:55-736249],10764,1,00010764,00010763,2,0015083,0017089
[09:36:01-722383],10763,2,00010764,00010763,1,0015163,0017087
[09:36:19-348490],10763,11,00010764,00010763,1,0015163,0016320
[09:36:19-348817],10763,3,00010764,00010763,1,0015163,0016317
[09:36:26-255056],10763,1,00010764,00010763,1,0015263,0016305
[09:36:46-334862],10763,30,00010764,00010763,1,0015313,0016261
[09:36:46-647613],10763,1,00010764,00010763,1,0015312,0016260
[09:37:08-006509],10763,1,00010764,00010763,1,0015312,0016368
[09:37:13-419533],10763,200,00010764,00010763,1,0015314,0016068
[09:37:13-419882],10764,43,00010764,00010763,2,0015271,0016068
[09:37:13-423358],10763,12,00010764,00010763,1,0015271,0016053
[09:37:13-424707],10763,153,00010764,00010763,1,0015271,0015900
[09:37:13-426181],10763,9,00010764,00010763,1,0015271,0015891
[09:37:13-428531],10763,2,00010764,00010763,1,0015271,0015889
[09:37:13-429988],10763,72,00010764,00010763,1,0015271,0015817
[09:37:13-431461],10763,77,00010763,00010762,1,0015345,0015740
[09:37:14-514687],10763,5,00010764,00010763,2,0015269,0015741
[09:37:14-516121],10763,1,00010764,00010762,1,0015269,0015740
[09:37:54-556844],10763,10,00010763,00010762,2,0015801,0015541
[09:37:55-351403],10763,11,00010763,00010762,2,0015791,0015542
[09:37:55-357688],10763,3,00010763,00010762,2,0015788,0015542
[09:37:55-359933],10763,98,,6 000107,2,, 000108
[09:37:56-825237],10763,6,00010764,00010762,1,0015690,0015541
[09:37:59-006092],10763,1,00010764,00010763,1,0015689,0015690
[09:38:23-445496],10763,1,00010764,00010763,1,0015833,0015700
[09:38:48-943068],10763,1,00010764,00010763,1,0015883,0015265
[09:39:07-747697],10763,225,00010763,00010762,1,0016158,0015041
[09:39:25-546224],10763,10,00010763,00010762,2,0016150,0015042
[09:39:26-748108],10763,10,00010763,00010762,2,0016140,0015042
[09:39:26-749954],10763,2,00010763,00010762,2,0016138,0015042
[09:39:32-242248],10763,50,00010763,00010762,2,0016089,0015052
[09:39:32-243695],10763,2,00010763,00010762,2,0016087,0015052
[09:39:32-245502],10763,1,00010763,00010762,2,0016086,0015052
[09:39:33-744807],10762,1,00010763,00010762,1,0016170,0015052
[09:39:36-167822],10763,1,00010763,00010762,2,0016169,0016012
[09:39:38-104641],10763,50,00010763,00010762,2,0016119,0016012
[09:39:38-165072],10763,2,00010763,00010762,2,0016117,0016012
[09:39:38-165448],10763,31,00010763,00010762,2,0016086,0016012
[09:39:38-166779],10763,3,00010763,00010762,2,0016083,0016012
[09:39:38-168209],10763,1,00010763,00010762,2,0016082,0016012
[09:39:38-170598],10763,1,00010763,00010762,2,0016081,0016012
[09:39:45-292478],10763,13,00010763,00010762,2,0016012,0016013
[09:39:45-295976],10763,1,00010763,00010762,2,0016011,0016013
[09:39:45-297181],10763,143,00010763,00010762,2,0015868,0016013
[09:39:45-299692],10763,20,00010763,00010762,2,0015848,0016013
[09:39:45-303393],10763,1,00010763,00010762,2,0015847,0016013
[09:39:45-304694],10763,3,00010763,00010762,2,0015844,0016013
[09:39:45-305976],10763,2,00010763,00010762,2,0015842,0016013
[09:39:45-312161],10763,9,00010763,00010762,2,0015833,0016013
[09:39:45-314452],10763,6,,6 000107,2,, 000108
[09:39:52-307803],10763,1,00010764,00010763,1,0015827,0016158
[09:39:54-670894],10763,100,00010764,00010762,1,0015828,0016013
[09:39:55-573741],10763,1,00010764,00010763,2,0015727,0016017
[09:39:55-575325],10763,4,00010763,00010762,1,0015729,0016013
[09:40:01-702563],10763,1,00010764,00010763,2,0015756,0015917
[09:40:12-289781],10763,1,00010764,00010763,2,0015755,0015917
[09:40:45-008151],10764,33,00010764,00010763,2,0015695,0016265
[09:41:00-235625],10763,146,00010764,00010763,1,0015698,0016171
[09:41:29-524500],10764,88,00010764,00010763,2,0015073,0016591
[09:41:30-246600],10763,1,00010764,00010763,1,0015072,0016590
[09:41:59-748201],10763,1,00010764,00010763,1,0015514,0016609
[09:42:15-011719],10763,1,00010764,00010763,1,0015614,0016608
[09:42:41-558343],10763,1,00010764,00010763,1,0015351,0017679
[09:42:50-838127],10764,2,00010764,00010763,2,0015349,0017739
[09:42:54-172759],10764,68,00010764,00010763,2,0015281,0017739
[09:43:03-936340],10763,1,00010764,00010763,1,0015281,0017738
[09:43:28-323678],10763,1,00010764,00010763,1,0015291,0017772
[09:43:53-793438],10763,2,00010764,00010763,1,0015291,0017783
[09:44:05-744649],10764,18,00010764,00010763,2,0015169,0017852
[09:44:12-096513],10763,1,00010764,00010763,1,0015222,0017851
[09:44:40-624084],10763,1,00010764,00010763,1,0015220,0017800
[09:44:41-575167],10764,43,00010764,00010763,2,0015227,0017791
[09:44:50-526077],10764,200,00010764,00010763,2,0015027,0016811
[09:44:51-940559],10764,300,00010764,00010763,2,0014724,0016811
[09:44:51-941794],10764,8,,7 000107,2,, 000108
[09:44:51-975141],10764,4,00010764,00010763,1,0014719,0016811
[09:44:51-981947],10764,3,00010765,00010764,2,0014716,0016832
[09:44:52-020316],10764,6,00010765,00010764,1,0014716,0016829
[09:44:52-022877],10764,6,00010765,00010764,1,0014716,0016823
[09:44:52-315264],10764,8,00010764,00010763,2,0014724,0016810
[09:44:52-919453],10764,1,00010764,00010763,2,0014726,0016810
[09:44:52-947828],10764,52,00010765,00010764,2,0014714,0016758
[09:44:52-949525],10764,8,00010765,00010764,1,0014714,0016750
[09:44:52-949875],10764,6,00010765,00010764,1,0014714,0016744
[09:44:52-951355],10764,3,00010765,00010764,1,0014714,0016741
[09:44:52-952682],10764,6,00010764,00010763,1,0014723,0016735
[09:44:55-230773],10764,3,00010764,00010763,2,0014843,0016732
[09:44:58-168846],10764,20,00010764,00010763,2,0014917,0016782
[09:45:00-489594],10764,73,00010764,00010763,2,0014832,0016709
[09:45:22-124683],10764,35,00010764,00010763,2,0014926,0016933
[09:45:42-218243],10763,2,00010764,00010763,1,0014963,0016961
[09:46:36-173938],10763,1,00010764,00010763,1,0014965,0016980
[09:46:46-579972],10764,2,00010764,00010763,2,0014868,0016980
[09:46:46-581298],10764,1,00010764,00010763,2,0014867,0016980
[09:46:46-582492],10764,2,00010764,00010763,2,0014865,0016980
[09:46:46-583828],10764,1,00010764,00010763,2,0014864,0016980
[09:46:46-585040],10764,1,00010764,00010763,2,0014863,0016980
[09:46:51-537244],10764,1,00010764,00010763,2,0014853,0016980
[09:46:51-542224],10764,4,00010764,00010763,2,0014849,0016980
[09:46:52-401348],10764,35,00010764,00010763,2,0014814,0016980
[09:46:56-806522],10764,110,00010765,00010764,2,0014704,0017000
[09:47:00-400293],10764,24,00010764,00010763,1,0014789,0016979
[09:47:02-370919],10764,50,00010764,00010763,2,0014742,0016979
[09:47:02-734275],10763,1,00010764,00010763,1,0014738,0016978
[09:47:18-062280],10763,2,00010764,00010763,1,0014825,0016928
[09:47:24-548366],10764,5,00010764,00010763,2,0014820,0016928
[09:47:37-021496],10764,10,00010764,00010763,2,0014811,0016928
[09:47:43-533756],10763,1,00010764,00010763,1,0014810,0016937
[09:47:46-005569],10764,4,00010764,00010763,2,0014719,0016937
[09:47:53-021355],10764,90,00010764,00010763,2,0014629,0016937
[09:47:53-023351],10764,16,00010764,00010763,2,0014613,0016937
[09:47:53-025699],10764,11,,7 000107,2,, 000108
[09:47:53-037203],10764,4,00010765,00010764,1,0014602,0016957
[09:47:59-602294],10764,6,00010764,00010763,2,0014610,0016937
[09:47:59-604026],10764,4,00010765,00010764,2,0014606,0016941
[09:47:59-801801],10764,1,00010765,00010764,2,0014605,0016938
[09:48:04-890682],10764,4,00010764,00010763,2,0013866,0016937
[09:48:05-258429],10764,6,00010765,00010764,1,0013859,0016938
[09:48:05-260110],10764,1,00010764,00010763,1,0013864,0016937
[09:48:10-494438],10764,5,00010764,00010763,1,0013882,0016937
[09:48:10-874183],10764,5,00010764,00010763,1,0013930,0016937
[09:48:41-281225],10764,42,00010765,00010764,1,0013920,0016982
[09:48:41-282838],10764,7,00010765,00010764,1,0013920,0016975
[09:48:41-283908],10764,6,00010765,00010764,1,0013920,0016969
[09:48:41-285252],10764,66,00010765,00010764,1,0013920,0016903
[09:48:41-286499],10764,66,,7 000107,1,, 000108
[09:48:41-913586],10764,1,00010765,00010764,2,0013919,0016841
[09:48:41-915306],10764,1,00010765,00010764,1,0013919,0016840
[09:48:41-915689],10764,3,00010764,00010763,1,0013922,0016837
[09:48:43-115953],10764,5,00010764,00010763,2,0013940,0016837
[09:49:40-598616],10763,1,00010764,00010763,1,0013919,0016716
[09:50:08-120978],10763,1,00010764,00010763,1,0013970,0016715
[09:50:30-444814],10763,1,00010764,00010763,1,0013970,0016716
[09:50:50-852117],10763,1,00010764,00010763,1,0014025,0016665
[09:51:09-210953],10763,2,00010764,00010763,1,0014075,0016753
[09:51:36-760101],10763,1,00010764,00010763,1,0014065,0016752
[09:51:47-728230],10764,9,00010764,00010763,2,0014028,0016752
[09:51:47-729287],10764,6,00010764,00010763,2,0014022,0016752
[09:51:47-730482],10764,42,00010764,00010763,2,0013980,0016752
[09:51:47-743960],10764,2,00010764,00010763,2,0013978,0016752
[09:51:47-748909],10764,3,00010764,00010763,2,0013975,0016752
[09:51:47-750199],10764,12,00010764,00010763,2,0013963,0016752
[09:51:47-751190],10764,15,,7 000107,2,, 000108
[09:51:50-505303],10764,1,00010765,00010764,1,0013948,0016751
[09:51:50-505644],10764,1,00010765,00010763,1,0013948,0016750
[09:51:52-191695],10764,1,00010765,00010763,1,0013949,0016750
[09:51:54-273980],10764,5,00010765,00010764,2,0013949,0016755
[09:51:58-148053],10763,1,00010765,00010763,1,0013948,0016749
[09:51:59-084663],10764,2,00010765,00010763,1,0013948,0016749
[09:52:00-573910],10764,1,00010765,00010764,2,0013947,0016753
[09:52:00-576368],10764,4,00010765,00010763,1,0013947,0016749
[09:52:38-346332],10764,18,00010765,00010764,1,0013886,0016858
[09:53:07-468485],10764,1,00010765,00010764,1,0013781,0016804
[09:53:18-101486],10764,35,00010765,00010764,1,0013801,0016777
[09:53:18-111372],10764,5,,7 000107,1,, 000108
[09:53:22-764167],10764,1,00010765,00010763,2,0013801,0016739
[09:53:23-743030],10764,6,00010765,00010763,1,0013801,0016739
[09:53:34-539966],10763,1,00010764,00010763,1,0013839,0016738
[09:53:40-880847],10764,15,00010764,00010763,2,0013824,0016738
[09:53:40-882561],10764,24,00010765,00010763,2,0013800,0016738
[09:53:42-483215],10764,1,00010765,00010764,2,0013799,0016742
[09:53:42-484962],10764,4,00010764,00010763,1,0013801,0016738
[09:53:43-616554],10764,1,00010765,00010764,2,0013799,0016742
[09:53:43-619376],10764,4,00010765,00010763,1,0013799,0016738
[09:53:44-047069],10763,1,00010765,00010763,1,0013799,0016737
[09:53:45-128865],10764,1,00010764,00010763,2,0013801,0016737
[09:53:45-131064],10764,1,00010764,00010763,2,0013800,0016737
[09:53:45-181925],10764,1,00010765,00010763,2,0013799,0016737
[09:53:45-406858],10764,1,00010765,00010763,2,0013799,0016737
[09:53:45-492803],10764,5,00010765,00010763,1,0013799,0016737
[09:53:46-614780],10764,1,00010765,00010764,2,0013799,0016741
[09:53:46-616684],10764,1,00010765,00010764,1,0013799,0016740
[09:53:46-618615],10764,3,00010765,00010763,1,0013799,0016737
[09:53:47-814771],10764,3,00010765,00010764,2,0013799,0016739
[09:53:47-817183],10764,2,00010765,00010763,1,0013799,0016737
[09:53:50-254674],10764,1,00010764,00010763,2,0013802,0016737
[09:53:50-255017],10764,1,00010764,00010763,2,0013801,0016737
[09:53:50-256555],10764,1,00010764,00010763,2,0013800,0016737
[09:53:50-621196],10764,2,00010765,00010764,2,0013798,0016740
[09:53:50-623053],10764,3,00010764,00010763,1,0013801,0016737
[09:53:57-931072],10763,1,00010764,00010763,1,0013806,0016736
[09:55:26-760364],10763,1,00010764,00010763,1,0014032,0016678
[09:55:50-166402],10763,1,00010764,00010763,1,0014101,0016677
[09:56:13-528978],10764,11,00010764,00010763,2,0013999,0017027
[09:56:15-686687],10763,1,00010764,00010763,1,0013848,0016637
[09:56:36-044827],10763,1,00010764,00010763,1,0013878,0016686
[09:56:45-936393],10764,47,00010764,00010763,2,0013831,0016686
[09:56:45-938703],10764,51,00010764,00010763,2,0013777,0016686
[09:56:45-940616],10764,91,,7 000107,2,, 000108
[09:56:51-767412],10764,84,00010764,00010763,1,0013702,0016686
[09:56:52-188663],10764,16,00010765,00010763,2,0013686,0016686
[09:56:59-990885],10764,174,00010764,00010763,1,0013665,0016781
[09:57:00-766536],10764,3,00010764,00010763,2,0013765,0016781
[09:57:32-660123],10764,5,00010764,00010763,2,0013761,0016881
[09:57:41-792819],10764,100,00010764,00010763,2,0013662,0016881
[09:57:41-794569],10764,1,00010764,00010763,2,0013661,0016881
[09:57:41-794904],10764,18,00010764,00010763,2,0013643,0016881
[09:57:41-796484],10764,1,,7 000107,2,, 000108
[09:57:48-507693],10765,100,00010765,00010764,2,0013542,0016883
[09:57:50-104351],10764,72,00010764,00010763,1,0013673,0016881
[09:57:55-451247],10764,1,00010764,00010763,2,0013695,0016881
[09:58:00-488307],10764,50,00010764,00010763,2,0013728,0016881
[09:58:00-490270],10764,2,00010764,00010763,2,0013726,0016881
[09:58:00-490661],10764,29,00010764,00010763,2,0013697,0016881
[09:58:00-492656],10764,2,00010764,00010763,2,0013695,0016881
[09:58:00-493500],10764,6,00010764,00010763,2,0013689,0016881
[09:58:01-710050],10764,2,00010764,00010763,2,0013687,0016881
[09:58:01-715326],10764,1,00010764,00010763,2,0013686,0016881
[09:58:02-007469],10764,36,00010765,00010764,2,0013650,0016845
[09:58:05-783183],10764,5,00010765,00010764,1,0013651,0016853
[09:58:10-379626],10764,2,00010765,00010764,1,0013651,0017051
[09:59:20-421858],10764,1,00010765,00010764,1,0013817,0017220
[09:59:39-770482],10764,1,00010765,00010764,1,0013817,0017214
[10:00:03-200997],10764,1,00010765,00010764,1,0013917,0017218
[10:00:30-643997],10764,1,00010765,00010764,1,0014677,0017214
[10:00:35-695807],10764,1,00010765,00010764,1,0014677,0017013
[10:00:35-697786],10764,16,00010765,00010764,1,0014677,0016997
[10:00:35-698768],10764,100,00010765,00010764,1,0014677,0016897
[10:00:35-699598],10764,13,00010765,00010764,1,0014677,0016884
[10:00:35-701133],10764,91,00010765,00010764,1,0014677,0016793
[10:00:35-702767],10764,6,00010765,00010764,1,0014677,0016787
[10:00:35-703990],10764,1,00010765,00010764,1,0014677,0016786
[10:00:35-705371],10764,5,00010764,00010763,1,0014756,0016781
[10:00:46-589656],10764,2,,7 000107,2,, 000108
[10:00:47-117624],10764,1,00010764,00010763,2,0014726,0016831
[10:01:14-522595],10764,1,00010765,00010764,1,0014296,0017247
[10:01:19-605123],10764,50,00010765,00010764,1,0013916,0017197
[10:01:35-955784],10764,1,00010765,00010764,1,0013915,0017299
[10:02:25-815663],10764,1,00010765,00010764,1,0013917,0017324
[10:03:08-646679],10764,1,00010765,00010764,1,0013918,0017323
[10:03:28-992924],10764,1,00010765,00010764,1,0013917,0017322
[10:03:56-503356],10764,1,00010765,00010764,1,0013897,0017291
[10:04:17-895018],10764,1,00010765,00010764,1,0013893,0017290
[10:04:37-008766],10764,6,00010765,00010764,1,0013894,0017231
[10:04:37-031176],10764,6,00010765,00010764,1,0013894,0017225
[10:04:37-065134],10764,37,00010765,00010764,1,0013894,0017188
[10:04:40-665705],10764,5,00010765,00010764,1,0013894,0017183
[10:04:41-594972],10764,150,00010765,00010764,1,0013894,0017033
[10:04:41-596653],10764,4,00010765,00010764,1,0013894,0017029
[10:04:41-596864],10764,24,00010765,00010764,1,0013894,0017005
[10:04:41-598410],10764,1,00010765,00010764,1,0013894,0017004
[10:04:41-601198],10764,1,00010765,00010764,1,0013894,0017003
[10:04:41-602618],10764,6,00010765,00010764,1,0013894,0016997
[10:04:41-604128],10764,4,00010765,00010764,1,0013894,0016993
[10:04:41-605559],10764,12,00010765,00010764,1,0013894,0016981
[10:04:41-606970],10764,6,00010765,00010764,1,0013894,0016975
[10:04:41-608558],10764,1,00010765,00010764,1,0013894,0016974
[10:04:41-609981],10764,1,00010765,00010764,1,0013894,0016973
[10:04:41-617889],10764,6,00010765,00010764,1,0013894,0016967
[10:04:41-622954],10764,2,00010765,00010764,1,0013894,0016965
[10:04:42-182978],10764,20,00010764,00010763,1,0013936,0016945
[10:04:47-428140],10763,1,00010764,00010763,1,0014043,0016944
[10:04:53-709886],10764,10,00010764,00010763,2,0014033,0016944
[10:04:56-598777],10764,21,00010764,00010763,2,0014009,0016944
[10:04:56-610802],10764,100,00010764,00010763,2,0013909,0016944
[10:04:56-614613],10764,2,00010764,00010763,2,0013907,0016944
[10:04:56-619574],10764,17,00010764,00010763,2,0013890,0016944
[10:04:56-620833],10764,1,00010764,00010763,2,0013889,0016944
[10:04:56-624613],10764,4,00010764,00010763,2,0013885,0016944
[10:04:56-625643],10764,12,,7 000107,2,, 000108
[10:04:57-292084],10764,3,00010764,00010763,1,0013920,0016944
[10:04:57-293694],10764,7,00010764,00010763,2,0013913,0016944
[10:04:57-294076],10764,1,00010764,00010763,2,0013912,0016944
[10:04:57-295620],10764,17,00010764,00010763,2,0013895,0016944
[10:04:57-296833],10764,4,00010764,00010763,2,0013891,0016944
[10:04:57-298518],10764,1,00010764,00010763,2,0013890,0016944
[10:04:57-299858],10764,2,00010764,00010763,2,0013888,0016944
[10:04:58-258911],10764,16,00010765,00010764,2,0013873,0016982
[10:05:06-230100],10764,1,00010765,00010764,1,0013873,0016991
[10:05:06-232008],10764,2,00010765,00010764,1,0013873,0016989
[10:05:06-233727],10764,1,00010765,00010764,1,0013873,0016988
[10:05:17-242604],10764,15,00010765,00010764,1,0013874,0016973
[10:05:18-751391],10764,3,00010765,00010764,1,0013874,0016970
[10:05:18-753490],10764,14,00010765,00010764,1,0013874,0016956
[10:05:18-753642],10764,12,,7 000107,1,, 000108
[10:05:19-137594],10764,5,00010764,00010763,2,0013893,0016944
[10:05:25-053507],10763,1,00010764,00010763,1,0013877,0016943
[10:06:13-016453],10763,1,00010764,00010763,1,0014359,0017046
[10:06:37-466417],10763,1,00010764,00010763,1,0014459,0017195
[10:06:57-851743],10763,1,00010764,00010763,1,0014460,0017320
[10:06:58-214479],10763,1,00010764,00010763,1,0014459,0017319
[10:07:21-040027],10763,100,00010764,00010763,1,0014560,0016805
[10:07:23-331830],10763,1,00010764,00010763,1,0014559,0016804
[10:07:41-126552],10764,75,00010764,00010763,2,0014411,0016807
[10:07:45-455686],10764,10,00010764,00010763,2,0014354,0016807
[10:07:47-774990],10763,1,00010764,00010763,1,0014253,0016856
[10:07:57-698074],10764,10,00010764,00010763,2,0014190,0017456
[10:07:58-515828],10764,25,00010764,00010763,2,0014165,0017431
[10:08:55-008276],10763,1,00010764,00010763,1,0014253,0016845
[10:09:17-479337],10763,1,00010764,00010763,1,0014353,0016673
[10:09:37-148717],10763,50,00010764,00010763,1,0014354,0016673
[10:09:41-888901],10763,1,00010764,00010763,1,0014353,0016672
[10:09:45-072672],10763,50,00010764,00010763,1,0014353,0016672
[10:10:07-369584],10763,1,00010764,00010763,1,0014355,0016671
[10:10:29-777672],10763,1,00010764,00010763,1,0014403,0016670
[10:10:34-518482],10764,144,00010764,00010763,2,0014259,0016670
[10:10:49-127084],10763,1,00010764,00010763,1,0014284,0016669
[10:11:13-560529],10763,1,00010764,00010763,1,0014274,0016668
[10:11:44-654953],10763,110,00010764,00010763,1,0014280,0016564
[10:12:01-418909],10763,1,00010764,00010763,1,0014280,0016610
[10:12:01-424717],10763,300,00010764,00010763,1,0014280,0016310
[10:12:01-431132],10763,17,00010764,00010763,1,0014280,0016293
[10:12:01-436059],10763,169,00010764,00010763,1,0014280,0016124
[10:12:01-437293],10763,3,00010764,00010763,1,0014280,0016121
[10:12:01-439597],10763,47,,6 000107,1,, 000108
[10:12:27-471395],10763,59,00010763,00010762,2,0014515,0016274
[10:12:27-472690],10763,1,00010763,00010762,2,0014514,0016274
[10:12:27-477530],10763,8,,6 000107,2,, 000108
[10:12:27-653023],10763,1,00010763,00010762,1,0014507,0016274
[10:12:27-952169],10762,1,00010764,00010762,1,0014505,0016273
[10:12:28-030088],10763,1,00010764,00010762,2,0014504,0016273
[10:12:32-452788],10763,97,00010764,00010763,2,0014503,0016376
[10:12:33-268792],10763,10,00010764,00010763,1,0014503,0016387
[10:12:33-867657],10763,75,00010764,00010763,1,0014503,0016294
[10:12:33-870305],10763,6,00010764,00010763,1,0014503,0016285
[10:12:34-610908],10763,1,00010764,00010763,1,0014503,0016284
[10:12:34-613133],10763,8,00010764,00010763,1,0014503,0016276
[10:12:34-620558],10763,1,00010764,00010763,1,0014503,0016275
[10:12:34-623174],10763,2,00010763,00010762,1,0014506,0016273
[10:12:35-005785],10763,2,00010764,00010762,1,0014503,0016273
[10:13:44-244919],10762,400,00010763,00010762,1,0014835,0015893
[10:13:57-111439],10762,1,00010763,00010762,1,0014396,0016892
[10:14:16-510410],10762,1,00010763,00010762,1,0014421,0016891
[10:14:16-721952],10763,1,00010763,00010762,2,0014420,0016891
[10:14:59-966208],10763,100,00010763,00010762,2,0014236,0017005
[10:14:59-968277],10763,12,00010763,00010762,2,0014224,0017005
[10:14:59-970224],10763,1,00010763,00010762,2,0014223,0017005
[10:15:03-283803],10762,1,00010763,00010762,1,0014222,0017004
[10:15:07-012391],10763,11,00010763,00010762,2,0014211,0017004
[10:15:07-013605],10763,22,00010763,00010762,2,0014189,0017004
[10:15:07-017435],10763,30,00010763,00010762,2,0014159,0017004
[10:15:07-018673],10763,6,00010763,00010762,2,0014153,0017004
[10:15:07-019907],10763,50,00010763,00010762,2,0014103,0017004
[10:15:07-021250],10763,1,00010763,00010762,2,0014102,0017004
[10:15:07-023602],10763,32,00010763,00010762,2,0014070,0017004
[10:15:07-025020],10763,6,00010763,00010762,2,0014064,0017004
[10:15:07-026142],10763,3,00010763,00010762,2,0014061,0017004
[10:15:07-027504],10763,25,00010763,00010762,2,0014036,0017004
[10:15:07-028944],10763,1,00010763,00010762,2,0014035,0017004
[10:15:07-030207],10763,5,00010763,00010762,2,0014030,0017004
[10:15:07-031517],10763,21,,6 000107,2,, 000108
[10:15:08-714385],10763,4,00010763,00010762,1,0014015,0017060
[10:15:08-716007],10763,1,00010763,00010762,2,0014014,0017060
[10:15:08-717418],10763,5,00010764,00010763,2,0014009,0017064
[10:15:08-719848],10763,10,00010763,00010762,1,0014402,0017060
[10:15:09-411778],10763,10,00010763,00010762,2,0014395,0017060
[10:15:18-489899],10763,100,00010763,00010762,2,0014194,0017110
[10:15:21-704209],10763,90,00010763,00010762,2,0014301,0017270
[10:15:21-705901],10763,12,00010763,00010762,2,0014289,0017270
[10:15:21-706052],10763,80,,6 000107,2,, 000108
[10:15:22-582677],10763,3,00010763,00010762,1,0014316,0017270
[10:15:22-626468],10763,3,00010763,00010762,2,0014417,0017270
[10:15:23-464941],10763,10,00010763,00010762,2,0014408,0017270
[10:15:23-503570],10763,6,00010763,00010762,2,0014402,0017270
[10:15:23-504595],10763,7,00010763,00010762,2,0014395,0017270
[10:15:23-583161],10763,6,00010763,00010762,2,0014386,0017270
[10:15:23-588163],10763,24,00010763,00010762,2,0014362,0017270
[10:15:23-590702],10763,3,00010763,00010762,2,0014359,0017270
[10:15:23-593174],10763,6,00010763,00010762,2,0014353,0017270
[10:15:23-595694],10763,144,00010764,00010762,2,0014209,0017270
[10:17:02-456100],10763,1,00010764,00010763,1,0014715,0016639
[10:17:50-320305],10763,1,00010764,00010763,1,0014592,0016861
[10:18:13-707866],10763,1,00010764,00010763,1,0014478,0016760
[10:18:33-130308],10763,1,00010764,00010763,1,0014482,0016559
[10:18:42-906650],10764,45,00010764,00010763,2,0014435,0016559
[10:18:56-540915],10763,1,00010764,00010763,1,0014455,0016863
[10:19:18-964831],10763,1,00010764,00010763,1,0015255,0016507
[10:20:07-960515],10763,1,00010764,00010763,1,0015425,0016807
[10:20:27-921494],10763,5,00010764,00010763,1,0015425,0016464
[10:20:30-431277],10763,1,00010764,00010763,1,0015424,0016463
[10:20:57-900415],10763,1,00010764,00010763,1,0015424,0016615
[10:21:19-309545],10763,1,00010764,00010763,1,0015424,0016614
[10:22:02-136426],10763,1,00010764,00010763,1,0015419,0016613
[10:22:29-667555],10763,1,00010764,00010763,1,0015418,0016612
[10:22:53-091338],10763,1,00010764,00010763,1,0015418,0016611
[10:23:15-498908],10763,1,00010764,00010763,1,0015418,0016670
[10:23:57-279605],10763,1,00010764,00010763,1,0015419,0016679
[10:24:23-702684],10763,1,00010764,00010763,1,0015666,0016728
[10:24:48-170940],10763,1,00010764,00010763,1,0015595,0016867
[10:25:08-553896],10763,1,00010764,00010763,1,0015595,0016956
[10:25:12-316165],10764,281,00010765,00010764,2,0015350,0016975
[10:25:12-322695],10764,2,00010765,00010764,1,0015350,0016975
[10:25:18-577697],10764,19,00010765,00010763,1,0015350,0016956
[10:25:22-713508],10764,45,00010765,00010763,1,0015350,0016983
[10:25:22-873598],10764,1,00010765,00010764,1,0015350,0017032
[10:25:22-874034],10764,24,00010765,00010764,1,0015350,0017008
[10:25:22-875163],10764,25,,7 000107,1,, 000108
[10:25:29-614331],10764,45,00010764,00010763,2,0015382,0016983
[10:25:44-796162],10764,9,00010765,00010764,1,0015350,0017110
[10:25:44-798695],10764,18,00010765,00010764,1,0015350,0017092
[10:25:44-799794],10764,18,,7 000107,1,, 000108
[10:26:04-457057],10764,90,00010764,00010763,2,0014837,0017074
[10:27:17-595595],10764,20,00010764,00010763,2,0014905,0017048
[10:27:27-841347],10764,54,00010764,00010763,2,0014752,0016994
[10:27:27-845494],10764,45,00010764,00010763,2,0014707,0016949
[10:27:27-850652],10764,20,00010764,00010763,2,0014687,0016949
[10:27:27-853163],10764,19,00010764,00010763,2,0014668,0016949
