체결시각,현재가격,체결수량,매도1호가,매수1호가,최종매도매수,총잔량매도,총잔량매수
[11:14:36-724478],10763,30,00010764,00010763,1,0012513,0013069
[11:14:37-957766],10763,100,00010764,00010763,1,0012513,0012969
[11:14:39-979987],10763,77,00010763,00010762,1,0012536,0012911
[11:14:39-990132],10763,23,00010763,00010762,2,0012503,0012911
[11:14:39-997678],10763,3,00010764,00010763,2,0012454,0012925
[11:14:40-357867],10763,22,00010763,00010762,1,0012432,0012911
[11:14:40-360186],10763,4,00010763,00010762,2,0012428,0012911
[11:14:40-361974],10763,28,00010763,00010762,2,0012400,0012911
[11:14:40-362219],10763,46,,6 000107,2,, 000108
[11:15:00-192156],10763,10,00010764,00010763,1,0012729,0013405
[11:15:01-776595],10764,6,00010764,00010763,2,0012720,0013415
[11:15:04-666329],10764,13,00010764,00010763,2,0012603,0013500
[11:15:04-669961],10764,6,00010764,00010763,2,0012597,0013500
[11:15:04-671254],10764,1,00010764,00010763,2,0012596,0013500
[11:15:04-672561],10764,7,00010764,00010763,2,0012589,0013500
[11:15:04-673807],10764,54,00010764,00010763,2,0012535,0013500
[11:15:04-675076],10764,14,00010764,00010763,2,0012521,0013500
[11:15:04-676397],10764,5,00010764,00010763,2,0012516,0013500
[11:15:04-677853],10764,12,00010764,00010763,2,0012504,0013500
[11:15:04-679410],10764,13,00010764,00010763,2,0012491,0013500
[11:15:04-680784],10764,1,00010764,00010763,2,0012490,0013500
[11:15:04-892256],10764,8,00010764,00010763,2,0012482,0013500
[11:15:04-892530],10764,26,00010764,00010763,2,0012456,0013500
[11:15:04-894350],10764,25,00010764,00010763,2,0012431,0013500
[11:15:04-895201],10764,2,00010764,00010763,2,0012429,0013500
[11:15:04-896625],10764,50,00010764,00010763,2,0012379,0013500
[11:15:04-898111],10764,6,00010764,00010763,2,0012373,0013500
[11:15:04-899658],10764,30,00010764,00010763,2,0012343,0013500
[11:15:04-900923],10764,1,00010764,00010763,2,0012342,0013500
[11:15:04-902560],10764,4,00010764,00010763,2,0012338,0013500
[11:15:04-903887],10764,2,00010764,00010763,2,0012336,0013500
[11:15:04-905243],10764,6,00010764,00010763,2,0012330,0013500
[11:15:04-906668],10764,2,00010764,00010763,2,0012328,0013500
[11:15:04-908133],10764,6,00010764,00010763,2,0012322,0013500
[11:15:04-909544],10764,2,00010764,00010763,2,0012320,0013500
[11:15:04-910792],10764,57,,7 000107,2,, 000108
[11:15:07-040250],10764,8,00010765,00010763,1,0012377,0013315
[11:15:10-826882],10764,4,00010764,00010763,2,0012209,0013415
[11:15:10-827245],10764,6,00010764,00010763,2,0012203,0013415
[11:15:10-828424],10764,5,,7 000107,2,, 000108
[11:15:13-397618],10764,80,00010764,00010763,1,0012218,0013415
[11:15:13-401815],10764,20,00010765,00010763,2,0012198,0013415
[11:15:39-814326],10764,10,00010765,00010763,2,0012268,0013495
[11:16:06-002958],10764,50,00010765,00010764,1,0012268,0013766
[11:16:19-860507],10764,30,00010765,00010764,1,0012268,0013781
[11:16:19-860811],10764,30,00010765,00010764,1,0012268,0013751
[11:16:31-464449],10764,2,00010765,00010764,1,0012668,0013832
[11:16:32-320579],10764,92,00010765,00010764,1,0012668,0013737
[11:16:32-337565],10764,2,00010765,00010764,1,0012668,0013735
[11:16:32-338808],10764,30,00010765,00010764,1,0012668,0013705
[11:16:32-340011],10764,94,00010765,00010764,1,0012668,0013611
[11:16:32-347504],10764,28,00010765,00010764,1,0012668,0013583
[11:16:32-348788],10764,1,00010764,00010763,1,0012669,0013582
[11:16:32-408865],10764,4,00010765,00010763,2,0012668,0013582
[11:17:34-549433],10764,5,00010764,00010763,2,0013106,0013690
[11:17:39-932815],10764,100,00010764,00010763,2,0013009,0013690
[11:17:42-823139],10764,20,00010764,00010763,2,0012986,0013690
[11:18:33-726032],10764,30,00010764,00010763,2,0013244,0014090
[11:19:11-310010],10764,6,00010764,00010763,2,0013140,0014140
[11:19:19-126986],10764,1,00010764,00010763,2,0013139,0014139
[11:19:25-161857],10764,50,00010764,00010763,2,0013039,0014139
[11:19:34-804346],10764,36,00010765,00010764,2,0012963,0014203
[11:19:34-807599],10764,2,00010765,00010764,1,0012963,0014201
[11:19:34-808918],10764,5,00010765,00010764,1,0012963,0014196
[11:19:34-810368],10764,10,00010765,00010764,1,0012963,0014186
[11:19:34-815327],10764,1,00010765,00010764,1,0012963,0014185
[11:19:34-817783],10764,2,00010765,00010764,1,0012963,0014183
[11:19:34-819223],10764,1,00010765,00010764,1,0012963,0014182
[11:19:36-466257],10764,7,00010765,00010764,1,0012963,0014175
[11:19:36-467574],10764,7,00010765,00010764,1,0012963,0014168
[11:19:36-472367],10764,29,,7 000107,1,, 000108
[11:20:47-592840],10764,6,00010764,00010763,2,0012950,0013992
[11:20:47-601534],10764,6,00010764,00010763,2,0012944,0013992
[11:20:47-664984],10764,6,00010764,00010763,2,0012938,0013992
[11:20:47-666876],10764,6,00010764,00010763,2,0012932,0013992
[11:20:53-011804],10764,29,00010764,00010763,2,0012818,0014022
[11:20:53-014257],10764,6,00010764,00010763,2,0012812,0014022
[11:20:53-016694],10764,2,00010764,00010763,2,0012810,0014022
[11:20:53-017816],10764,59,,7 000107,2,, 000108
[11:20:54-669366],10764,3,,7 000107,1,, 000108
[11:20:54-669690],10763,6,00010765,00010763,1,0012751,0014016
[11:20:57-863080],10764,150,00010764,00010763,2,0012809,0014020
[11:20:57-870792],10764,2,00010764,00010763,2,0012799,0014020
[11:21:11-779458],10764,50,00010764,00010763,2,0012955,0014031
[11:21:11-781680],10764,4,00010765,00010764,2,0012951,0014033
[11:21:33-040688],10764,18,00010764,00010763,1,0013018,0014017
[11:22:24-545145],10764,15,00010764,00010763,2,0013133,0014021
[11:22:36-194445],10764,176,00010765,00010764,2,0012957,0014695
[11:23:12-936010],10765,1,00010765,00010764,2,0013001,0014673
[11:25:12-059823],10764,100,00010765,00010764,1,0013062,0014286
[11:25:12-062026],10764,6,00010765,00010764,1,0013062,0014280
[11:25:12-063411],10764,59,00010765,00010764,1,0013062,0014221
[11:25:12-064800],10764,12,00010765,00010764,1,0013062,0014209
[11:25:12-066305],10764,3,00010765,00010764,1,0013062,0014206
[11:25:14-622962],10764,2,00010765,00010764,1,0013062,0014204
[11:25:14-630617],10764,2,00010765,00010764,1,0013062,0014202
[11:25:14-633250],10764,1,00010765,00010764,1,0013062,0014201
[11:25:14-641501],10764,3,00010765,00010764,1,0013062,0014198
[11:27:25-935222],10764,6,00010765,00010764,1,0012867,0014445
[11:27:25-936523],10764,6,00010765,00010764,1,0012867,0014439
[11:27:25-937695],10764,50,00010765,00010764,1,0012867,0014389
[11:27:25-941490],10764,25,00010765,00010764,1,0012867,0014361
[11:27:25-946507],10764,1,00010765,00010764,1,0012867,0014360
[11:27:25-947675],10764,22,00010765,00010764,1,0012867,0014338
[11:27:25-950388],10764,7,00010765,00010764,1,0012867,0014331
[11:27:25-951594],10764,1,00010765,00010764,1,0012867,0014330
[11:27:25-953007],10764,1,00010765,00010764,1,0012867,0014329
[11:27:25-967680],10764,5,00010765,00010764,1,0012867,0014324
[11:27:25-975185],10764,6,00010765,00010764,1,0012867,0014318
[11:27:25-976458],10764,2,00010765,00010764,1,0012867,0014316
[11:27:25-978963],10764,50,00010765,00010764,1,0012867,0014266
[11:27:25-982701],10764,1,00010765,00010764,1,0012867,0014265
[11:27:27-309274],10764,25,00010765,00010764,1,0012867,0014240
[11:27:27-311243],10764,4,00010765,00010764,1,0012867,0014236
[11:27:27-311587],10764,6,00010765,00010764,1,0012867,0014230
[11:27:27-325656],10764,14,00010765,00010764,1,0012867,0014216
[11:27:27-327680],10764,4,00010765,00010764,1,0012867,0014212
[11:27:37-652490],10764,1,00010765,00010764,1,0012867,0014213
[11:27:38-201575],10764,8,00010765,00010764,1,0012867,0014205
[11:27:38-610001],10764,10,00010765,00010764,1,0012867,0014195
[11:27:44-207919],10764,100,00010765,00010764,1,0012867,0014095
[11:27:44-209642],10764,2,00010765,00010764,1,0012867,0014093
[11:27:45-031841],10764,100,00010765,00010764,1,0012867,0013993
[11:27:45-033526],10764,2,00010765,00010764,1,0012867,0013991
[11:27:45-168091],10764,3,00010764,00010763,1,0012914,0013988
[11:27:45-171266],10764,4,00010764,00010763,2,0012913,0013988
[11:28:24-559254],10764,6,00010764,00010763,2,0013125,0013968
[11:28:24-562413],10764,7,00010764,00010763,2,0013115,0013968
[11:28:24-568163],10764,7,00010764,00010763,2,0013108,0013968
[11:28:24-575563],10764,25,00010764,00010763,2,0013083,0013968
[11:28:24-580452],10764,50,00010764,00010763,2,0013033,0013968
[11:28:24-591205],10764,6,00010764,00010763,2,0013027,0013968
[11:28:24-592453],10764,50,00010764,00010763,2,0012977,0013968
[11:28:24-593697],10764,100,00010764,00010763,2,0012877,0013968
[11:28:24-596187],10764,6,00010764,00010763,2,0012871,0013968
[11:28:24-598713],10764,6,00010764,00010763,2,0012865,0013968
[11:28:24-603700],10764,19,00010764,00010763,2,0012846,0013968
[11:28:24-604945],10764,8,00010764,00010763,2,0012838,0013968
[11:28:24-606154],10764,24,00010765,00010764,2,0012814,0013980
[11:28:29-815241],10764,50,00010765,00010764,1,0012832,0014038
[11:28:29-895023],10764,51,00010765,00010763,1,0012832,0013968
[11:29:33-044729],10764,1,00010764,00010763,2,0012788,0013927
[11:31:06-091960],10764,25,00010764,00010763,2,0013153,0014077
[11:31:06-098263],10764,6,00010764,00010763,2,0013144,0014077
[11:31:08-367252],10764,6,00010764,00010763,2,0013120,0014077
[11:31:08-374693],10764,50,00010764,00010763,2,0013070,0014077
[11:31:08-375954],10764,2,00010764,00010763,2,0013068,0014077
[11:31:08-378502],10764,6,00010764,00010763,2,0013062,0014077
[11:31:08-379692],10764,51,00010764,00010763,2,0013011,0014077
[11:31:08-380896],10764,2,00010764,00010763,2,0013009,0014077
[11:31:08-383481],10764,3,00010764,00010763,2,0013006,0014077
[11:31:08-384802],10764,3,00010765,00010764,2,0013003,0014080
[11:31:15-690285],10764,52,00010765,00010763,1,0013023,0014076
[11:31:31-906887],10764,129,00010764,00010763,1,0013094,0014181
[11:31:31-910768],10764,6,00010764,00010763,2,0013088,0014181
[11:31:31-913093],10764,18,00010764,00010763,2,0013070,0014181
[11:31:31-915670],10764,6,00010764,00010763,2,0013064,0014181
[11:31:31-916739],10764,41,,7 000107,2,, 000108
[11:31:33-518766],10764,8,,7 000107,1,, 000108
[11:31:35-263579],10764,3,00010765,00010764,2,0013023,0014188
[11:31:36-139772],10764,1,00010765,00010764,1,0013023,0014187
[11:31:36-141573],10764,6,00010765,00010763,1,0013023,0014181
[11:31:38-157024],10764,7,00010765,00010764,1,0013023,0014184
[11:31:38-158862],10764,2,00010765,00010764,1,0013023,0014182
[11:31:38-159210],10764,1,00010764,00010763,1,0013025,0014181
[11:32:11-334953],10764,40,00010765,00010764,1,0013023,0014094
[11:32:11-350090],10764,8,00010765,00010764,1,0013023,0014086
[11:32:11-351329],10764,5,00010764,00010763,1,0013031,0014081
[11:32:12-702606],10764,1,00010764,00010763,2,0013047,0014081
[11:32:50-273892],10764,7,00010765,00010763,2,0013023,0013995
[11:32:54-194547],10764,1,00010765,00010764,1,0013023,0013997
[11:32:54-203432],10764,1,00010764,00010763,2,0013024,0013995
[11:32:54-204405],10764,1,,7 000107,2,, 000108
[11:33:33-284190],10763,8,00010764,00010763,1,0013556,0013867
[11:33:33-291867],10763,3,00010764,00010763,1,0013556,0013864
[11:33:33-293091],10763,36,00010764,00010763,1,0013556,0013828
[11:33:33-294392],10763,11,00010764,00010763,1,0013556,0013817
[11:33:43-539623],10763,200,00010764,00010763,1,0013564,0013567
[11:33:52-351172],10763,10,00010764,00010763,1,0013674,0013557
[11:33:53-730566],10763,3,00010764,00010763,1,0013674,0013554
[11:33:57-109361],10764,1,00010764,00010763,2,0013673,0013575
[11:33:57-110656],10764,1,00010764,00010763,2,0013672,0013575
[11:33:57-124292],10764,1,00010764,00010763,2,0013671,0013575
[11:34:09-190962],10763,100,00010764,00010763,1,0013668,0013495
[11:34:27-864615],10764,12,00010764,00010763,2,0013656,0013646
[11:34:27-866427],10764,8,00010764,00010763,2,0013648,0013646
[11:34:27-868993],10764,3,00010764,00010763,2,0013643,0013646
[11:34:27-870240],10764,2,00010764,00010763,2,0013641,0013646
[11:34:27-871555],10764,100,00010764,00010763,2,0013541,0013646
[11:34:27-872935],10764,81,00010764,00010763,2,0013460,0013646
[11:34:27-876534],10764,89,00010764,00010763,2,0013371,0013662
[11:34:27-877826],10764,36,00010764,00010763,2,0013335,0013662
[11:34:27-879217],10764,1,00010764,00010763,2,0013334,0013662
[11:34:27-881817],10764,36,00010764,00010763,2,0013298,0013667
[11:34:27-886408],10764,13,00010764,00010763,2,0013285,0013667
[11:34:28-999405],10764,50,00010764,00010763,2,0013235,0013667
[11:34:29-692438],10764,5,00010764,00010763,2,0013230,0013767
[11:34:30-020301],10764,5,00010764,00010763,2,0013225,0013767
[11:34:30-022472],10764,26,00010764,00010763,2,0013199,0013767
[11:34:39-708681],10764,5,00010764,00010763,2,0013305,0013747
[11:34:39-820424],10764,5,00010764,00010763,2,0013300,0013747
[11:35:14-296828],10764,6,00010764,00010763,2,0013648,0013767
[11:35:14-311809],10764,6,00010764,00010763,2,0013639,0013767
[11:35:14-320517],10764,6,00010764,00010763,2,0013633,0013767
[11:35:14-335551],10764,6,00010764,00010763,2,0013627,0013767
[11:35:23-674000],10763,30,00010764,00010763,1,0013630,0013717
[11:35:37-467898],10763,10,00010764,00010763,1,0013648,0013707
[11:36:06-947131],10763,16,00010764,00010763,1,0013618,0013653
[11:36:06-958466],10763,2,00010764,00010763,1,0013626,0013651
[11:36:06-960931],10763,2,00010764,00010763,1,0013626,0013649
[11:36:06-963498],10763,6,00010764,00010763,1,0013638,0013643
[11:36:06-965948],10763,3,00010764,00010763,1,0013638,0013640
[11:36:17-357624],10763,4,00010764,00010763,1,0013638,0013636
[11:36:17-366405],10763,6,00010764,00010763,1,0013638,0013630
[11:36:17-367657],10763,6,00010764,00010763,1,0013638,0013624
[11:36:17-370283],10763,6,00010764,00010763,1,0013638,0013618
[11:36:17-375464],10763,6,00010764,00010763,1,0013638,0013612
[11:36:20-427964],10763,50,00010764,00010763,1,0013638,0013562
[11:36:20-429816],10763,6,00010764,00010763,1,0013638,0013556
[11:36:21-125929],10763,6,00010764,00010763,1,0013638,0013550
[11:36:32-667357],10763,239,00010763,00010762,1,0013899,0013311
[11:36:32-770683],10763,2,00010763,00010762,2,0013923,0012792
[11:36:47-174490],10763,4,00010763,00010762,2,0013899,0012826
[11:37:41-286712],10762,2,00010763,00010762,1,0014062,0012765
[11:38:46-097069],10763,8,00010763,00010762,2,0014122,0012760
[11:38:46-098484],10763,2,00010763,00010762,2,0014120,0012760
[11:38:46-099912],10763,7,00010763,00010762,2,0014113,0012760
[11:38:46-101238],10763,3,00010763,00010762,2,0014110,0012760
[11:38:54-655671],10763,10,00010763,00010762,2,0014100,0012760
[11:38:55-954005],10763,100,00010763,00010762,2,0014000,0012760
[11:38:55-955819],10763,1,00010763,00010762,2,0013999,0012760
[11:38:57-305359],10763,50,00010763,00010762,2,0013949,0012760
[11:38:58-526547],10763,2,00010763,00010762,2,0013947,0012760
[11:39:00-972324],10763,100,00010763,00010762,2,0013844,0012760
[11:39:00-974077],10763,2,00010763,00010762,2,0013842,0012760
[11:39:01-695432],10763,100,00010763,00010762,2,0013742,0012760
[11:39:01-697252],10763,20,00010763,00010762,2,0013722,0012760
[11:39:01-697631],10763,11,00010763,00010762,2,0013711,0012760
[11:39:01-699696],10763,20,00010763,00010762,2,0013691,0012760
[11:39:02-550217],10763,5,00010763,00010762,2,0013686,0012760
[11:39:02-686460],10763,5,00010763,00010762,2,0013681,0012760
[11:39:05-151665],10763,16,00010764,00010763,2,0013665,0012814
[11:39:06-884687],10763,2,00010764,00010763,1,0013668,0012817
[11:39:06-907271],10763,4,00010764,00010763,1,0013668,0012813
[11:39:06-909571],10763,1,00010764,00010763,1,0013668,0012812
[11:39:06-910893],10763,11,00010764,00010763,1,0013668,0012801
[11:39:06-913405],10763,4,00010764,00010763,1,0013668,0012797
[11:39:06-914693],10763,1,00010764,00010763,1,0013668,0012796
[11:39:06-918270],10763,36,,6 000107,1,, 000108
[11:39:32-637391],10763,1,00010763,00010762,2,0013923,0012760
[11:39:32-660013],10763,5,00010763,00010762,2,0013918,0012760
[11:39:39-286820],10763,2,00010764,00010763,1,0013871,0012763
[11:39:49-632813],10763,7,00010764,00010762,1,0013891,0012756
[11:39:54-402298],10763,2,00010764,00010763,1,0013891,0012762
[11:39:54-403263],10763,6,,6 000107,1,, 000108
[11:40:04-668254],10763,1,00010764,00010762,1,0013891,0012755
[11:40:19-731441],10764,1,00010764,00010763,2,0014420,0012896
[11:41:22-141563],10764,171,00010764,00010763,2,0014193,0012916
[11:42:44-309988],10764,1,00010764,00010763,2,0014193,0012934
[11:43:55-076780],10763,2,00010764,00010763,1,0014193,0012991
[11:43:55-080897],10763,2,00010764,00010763,1,0014193,0012989
[11:43:55-081393],10763,2,00010764,00010763,1,0014193,0012987
[11:43:55-083187],10763,37,00010764,00010763,1,0014193,0012950
[11:43:55-085154],10763,12,00010764,00010763,1,0014193,0012938
[11:43:55-085565],10763,6,00010764,00010763,1,0014193,0012932
[11:43:55-088053],10763,10,00010764,00010763,1,0014193,0012922
[11:43:55-089457],10763,64,00010764,00010763,1,0014193,0012858
[11:43:55-090872],10763,1,00010764,00010763,1,0014193,0012857
[11:43:55-092241],10763,3,00010764,00010763,1,0014193,0012854
[11:43:55-093820],10763,5,00010764,00010763,1,0014193,0012849
[11:43:55-096136],10763,4,,6 000107,1,, 000108
[11:44:25-299271],10763,2,00010764,00010763,1,0014312,0012846
[11:44:28-169553],10763,3,00010764,00010763,1,0014312,0012942
[11:44:28-171463],10763,1,00010764,00010763,1,0014312,0012941
[11:44:28-199375],10763,1,00010764,00010763,1,0014312,0012940
[11:44:35-492312],10763,34,00010764,00010763,1,0014312,0012906
[11:44:36-888515],10763,1,00010764,00010763,1,0014312,0012905
[11:44:36-891718],10763,1,00010764,00010763,1,0014312,0012904
[11:44:38-048535],10763,1,00010764,00010763,1,0014312,0012903
[11:44:38-369778],10763,3,00010764,00010763,1,0014312,0012900
[11:44:38-370286],10763,1,00010764,00010763,1,0014312,0012899
[11:44:41-572980],10764,1,00010764,00010763,2,0014311,0012902
[11:46:01-278319],10763,1,00010764,00010763,1,0013992,0012995
[11:46:01-295402],10763,1,00010764,00010763,1,0013992,0012994
[11:46:36-976371],10764,2,00010764,00010763,2,0013990,0012994
[11:46:36-977790],10764,4,00010764,00010763,2,0013986,0012994
[11:46:36-980169],10764,2,00010764,00010763,2,0013984,0012994
[11:47:13-947202],10764,10,00010764,00010763,2,0013989,0012994
[11:49:14-611304],10763,2,00010764,00010763,1,0014006,0013074
[11:49:14-616326],10763,2,00010764,00010763,1,0014006,0013072
[11:49:14-621165],10763,3,00010764,00010763,1,0014006,0013066
[11:49:14-632550],10763,4,00010764,00010763,1,0014006,0013062
[11:49:14-633787],10763,2,00010764,00010763,1,0014006,0013060
[11:49:21-089491],10763,40,00010764,00010763,1,0014006,0013023
[11:49:21-410929],10763,65,00010764,00010762,1,0014006,0012955
[11:49:23-416103],10763,3,00010763,00010762,2,0014073,0012955
[11:49:23-416331],10763,10,00010763,00010762,2,0014063,0012955
[11:49:23-417570],10763,5,00010763,00010762,2,0014058,0012955
[11:49:23-419077],10763,2,00010763,00010762,2,0014056,0012955
[11:49:23-420243],10763,50,,6 000107,2,, 000108
[11:51:11-562355],10763,6,00010763,00010762,2,0014069,0013397
[11:51:11-569849],10763,2,00010763,00010762,2,0014067,0013397
[11:51:11-572343],10763,50,00010763,00010762,2,0014017,0013397
[11:51:11-573650],10763,6,00010763,00010762,2,0014011,0013397
[11:51:11-574842],10763,4,00010764,00010763,2,0014007,0013411
[11:51:36-312859],10764,1,00010764,00010763,2,0014006,0013414
[11:51:54-527411],10764,100,00010764,00010763,2,0013906,0013414
[11:57:07-910355],10764,50,00010764,00010763,2,0013914,0013483
[11:57:47-990098],10763,2,00010764,00010763,1,0013965,0013481
[11:57:48-012679],10763,2,00010764,00010763,1,0013965,0013460
[11:57:48-013905],10763,10,00010764,00010763,1,0013965,0013450
[11:57:48-017623],10763,2,00010764,00010763,1,0013965,0013448
[11:57:48-018967],10763,12,00010764,00010763,1,0013965,0013436
[11:57:48-021358],10763,100,00010764,00010763,1,0013965,0013336
[11:58:04-950609],10763,2,00010764,00010763,1,0013965,0013334
[11:59:44-548789],10764,1,00010764,00010763,2,0013970,0013456
[12:01:42-738785],10763,1,00010764,00010763,1,0013771,0013386
[12:01:42-742522],10763,1,00010764,00010763,1,0013771,0013385
[12:01:59-167212],10763,1,00010764,00010763,1,0013771,0013284
[12:01:59-169695],10763,3,00010764,00010763,1,0013771,0013281
[12:01:59-170858],10763,50,00010764,00010763,1,0013771,0013231
[12:01:59-172223],10763,12,00010764,00010763,1,0013771,0013219
[12:01:59-179652],10763,2,00010764,00010763,1,0013771,0013217
[12:01:59-261826],10763,1,00010764,00010763,1,0013771,0013216
[12:03:04-423552],10763,1,00010764,00010763,1,0013768,0013212
[12:07:18-876394],10764,1,00010764,00010763,2,0014254,0013245
[12:09:54-215795],10763,390,00010763,00010762,1,0013869,0012852
[12:09:54-346878],10763,8,00010763,00010762,2,0013881,0012868
[12:09:54-349676],10763,5,00010764,00010762,2,0013876,0012868
[12:10:03-713966],10763,21,00010764,00010763,2,0013856,0012977
[12:10:03-716594],10763,5,00010764,00010763,1,0013856,0012975
[12:10:03-720424],10763,1,00010764,00010763,1,0013856,0012974
[12:10:32-044053],10764,169,00010765,00010764,2,0013687,0013060
[12:10:32-049184],10764,2,00010765,00010764,1,0013687,0013069
[12:10:32-054127],10764,10,00010765,00010764,1,0013687,0013061
[12:10:32-057845],10764,16,00010765,00010764,1,0013687,0013045
[12:10:32-061786],10764,10,00010765,00010764,1,0013687,0013035
[12:10:32-062808],10764,1,00010765,00010764,1,0013687,0013034
[12:10:32-064126],10764,16,00010765,00010764,1,0013687,0013018
[12:10:32-070368],10764,2,00010765,00010764,1,0013687,0013019
[12:10:32-071402],10764,2,,7 000107,1,, 000108
[12:10:38-003239],10764,10,00010764,00010763,2,0013695,0013060
[12:10:38-005392],10764,8,00010765,00010763,2,0013687,0013060
[12:10:44-491696],10764,3,00010765,00010763,2,0013689,0013101
[12:11:03-422621],10764,21,00010765,00010764,2,0013689,0013200
[12:11:14-940153],10764,41,00010765,00010763,1,0013689,0013239
[12:11:15-886089],10764,1,00010764,00010763,2,0013693,0013239
[12:11:16-760733],10764,4,00010765,00010764,2,0013689,0013240
[12:11:16-762472],10764,1,00010764,00010763,1,0013690,0013239
[12:12:15-827117],10763,291,,7 000107,1,, 000108
[12:12:15-827728],10762,209,00010764,00010762,1,0013748,0012759
[12:12:15-859689],10763,2,00010763,00010762,2,0013783,0012759
[12:12:15-862172],10763,2,00010763,00010762,2,0013781,0012759
[12:12:15-878222],10763,1,,6 000107,2,, 000108
[12:14:00-473984],10764,12,00010764,00010763,2,0013820,0012916
[12:14:00-475266],10764,1,00010764,00010763,2,0013819,0012916
[12:14:00-479316],10764,1,00010764,00010763,2,0013818,0012916
[12:14:00-480383],10764,6,00010764,00010763,2,0013812,0012916
[12:14:00-482799],10764,3,00010764,00010763,2,0013793,0012916
[12:14:23-668595],10764,159,00010765,00010764,2,0013617,0013041
[12:14:28-367045],10765,5,00010765,00010764,2,0013613,0013046
[12:18:43-163249],10764,98,00010764,00010763,1,0013639,0013027
[12:18:43-165036],10764,2,00010765,00010763,2,0013637,0013027
[12:20:22-716148],10764,2,00010765,00010764,1,0013687,0013127
[12:20:22-716502],10764,7,00010765,00010764,1,0013687,0013120
[12:20:22-722897],10764,1,00010765,00010764,1,0013687,0013119
[12:20:22-724261],10764,2,00010765,00010764,1,0013687,0013117
[12:20:22-728248],10764,10,00010765,00010764,1,0013687,0013107
[12:20:22-733792],10764,2,00010765,00010764,1,0013687,0013105
[12:20:22-736347],10764,2,00010765,00010764,1,0013687,0013103
[12:20:22-740009],10764,1,00010765,00010764,1,0013687,0013102
[12:20:22-741050],10764,23,,7 000107,1,, 000108
[12:22:51-834248],10765,5,00010765,00010764,2,0013662,0013156
[12:25:52-950592],10765,1,00010765,00010764,2,0013661,0013157
[12:30:22-261908],10764,2,00010765,00010764,1,0013661,0013238
[12:30:22-268165],10764,2,00010765,00010764,1,0013661,0013236
[12:30:22-282005],10764,2,00010765,00010764,1,0013661,0013234
[12:30:22-283250],10764,3,00010765,00010764,1,0013661,0013231
[12:30:22-290623],10764,21,00010765,00010764,1,0013661,0013210
[12:30:22-293271],10764,1,00010765,00010764,1,0013661,0013209
[12:30:22-294463],10764,1,00010765,00010764,1,0013661,0013208
[12:30:22-295684],10764,2,00010765,00010764,1,0013661,0013206
[12:31:11-299936],10765,1,00010765,00010764,2,0013665,0013239
[12:32:46-543417],10764,100,00010765,00010764,1,0013651,0013187
[12:34:15-492345],10765,5,00010765,00010764,2,0013656,0013280
[12:34:47-792138],10765,500,00010765,00010764,2,0013123,0013335
[12:34:47-795193],10765,18,00010765,00010764,2,0013105,0013335
[12:34:47-799027],10765,59,00010765,00010764,2,0013046,0013335
[12:34:47-800309],10765,33,,8 000107,2,, 000108
[12:35:11-253707],10766,1,00010766,00010765,2,0013013,0013484
[12:36:03-031442],10765,16,00010766,00010765,1,0012533,0013453
[12:36:03-038049],10765,11,00010766,00010765,1,0012533,0013442
[12:36:03-070075],10765,7,00010766,00010764,1,0012533,0013435
[12:36:15-451329],10765,5,00010765,00010764,2,0012532,0013436
[12:36:24-097412],10765,5,00010765,00010764,2,0012528,0013431
[12:36:24-099504],10765,2,00010766,00010764,2,0012526,0013431
[12:37:24-967053],10765,10,00010765,00010764,2,0012619,0013472
[12:37:25-301900],10765,1,00010765,00010764,2,0012613,0013472
[12:37:25-304412],10765,76,00010766,00010764,2,0012537,0013472
[12:38:08-516774],10765,2,00010766,00010764,2,0012482,0013472
[12:38:19-248466],10765,3,00010765,00010764,2,0012509,0013472
[12:38:19-249554],10765,2,00010765,00010764,2,0012507,0013472
[12:38:19-253670],10765,1,00010765,00010764,2,0012506,0013472
[12:38:19-254574],10765,24,,8 000107,2,, 000108
[12:38:19-269861],10765,1,00010766,00010765,1,0012482,0013476
[12:38:20-687396],10765,2,00010766,00010765,1,0012480,0013473
[12:38:21-160114],10765,3,00010765,00010764,2,0012507,0013472
[12:38:21-161150],10765,4,00010765,00010764,2,0012503,0013472
[12:38:21-162545],10765,2,00010765,00010764,2,0012501,0013472
[12:38:21-163949],10765,4,00010765,00010764,2,0012497,0013472
[12:38:21-165179],10765,17,,8 000107,2,, 000108
[12:38:21-977333],10765,1,00010765,00010764,1,0012481,0013472
[12:38:21-998956],10765,1,00010766,00010764,2,0012480,0013472
[12:38:22-007434],10765,2,00010766,00010764,1,0012480,0013472
[12:38:30-931157],10765,33,00010766,00010764,2,0012480,0013474
[12:38:35-470597],10765,4,00010765,00010764,1,0012506,0013474
[12:38:35-472374],10765,6,00010765,00010764,2,0012500,0013474
[12:38:35-472502],10765,20,,8 000107,2,, 000108
[12:39:28-142079],10765,4,00010765,00010764,1,0012631,0013474
[12:39:28-143789],10765,1,00010766,00010764,2,0012630,0013474
[12:39:28-146322],10765,1,00010765,00010764,2,0012632,0013474
[12:39:28-148835],10765,2,00010766,00010764,2,0012630,0013474
[12:40:18-753422],10766,5,00010766,00010765,2,0012614,0013555
[12:40:47-252791],10766,449,00010767,00010766,2,0012072,0013510
[12:40:49-489824],10767,5,00010767,00010766,2,0012067,0013583
