체결시각,현재가격,체결수량,매도1호가,매수1호가,최종매도매수,총잔량매도,총잔량매수
[09:23:28-439734],10744,14,00010744,00010743,2,0014858,0017843
[09:23:28-440979],10744,6,00010744,00010743,2,0014852,0017843
[09:23:28-442110],10744,66,,7 000106,2,, 000107
[09:23:28-537572],10744,2,00010745,00010744,1,0014726,0017941
[09:23:28-544442],10744,1,00010745,00010744,1,0014726,0017940
[09:23:28-551834],10744,1,00010745,00010744,1,0014726,0017939
[09:23:28-559359],10744,16,00010745,00010744,1,0014726,0017923
[09:23:29-705766],10745,5,00010745,00010744,2,0014721,0017952
[09:23:51-506861],10744,4,00010745,00010744,1,0014692,0017766
[09:24:10-721567],10744,8,00010745,00010744,1,0014792,0017847
[09:24:14-778470],10744,1,00010745,00010744,1,0014792,0017876
[09:24:15-660834],10744,1,00010745,00010744,1,0014792,0017875
[09:24:16-079758],10744,1,00010745,00010744,1,0014792,0017934
[09:24:16-558452],10744,1,00010745,00010744,1,0014792,0017963
[09:24:17-045499],10744,1,00010745,00010744,1,0014792,0017962
[09:24:17-495455],10744,1,00010745,00010744,1,0014807,0017961
[09:24:19-074612],10744,1,00010745,00010744,1,0014817,0018060
[09:24:20-288458],10744,1,00010745,00010744,1,0014800,0018193
[09:24:21-721336],10744,1,00010745,00010744,1,0014803,0018192
[09:24:43-649412],10744,600,00010745,00010744,1,0014994,0017984
[09:24:43-651308],10744,1,00010745,00010744,1,0014994,0017983
[09:24:43-652653],10744,13,00010745,00010744,1,0014994,0017970
[09:24:43-655166],10744,8,00010745,00010744,1,0014994,0017962
[09:24:43-657535],10744,39,,7 000106,1,, 000107
[09:25:41-290208],10743,10,00010744,00010743,1,0015241,0017875
[09:25:44-900839],10743,10,00010744,00010743,1,0015256,0017868
[09:26:42-371700],10743,50,00010744,00010743,1,0015271,0017634
[09:27:16-126343],10744,4,00010744,00010743,2,0015267,0017630
[09:27:19-696965],10744,50,00010744,00010743,2,0015206,0017666
[09:27:23-472971],10744,5,00010744,00010743,2,0015217,0017682
[09:27:27-546550],10744,100,00010744,00010743,2,0015117,0017682
[09:27:34-592243],10744,26,00010745,00010744,2,0015106,0018021
[09:27:38-383410],10744,10,00010745,00010744,1,0015054,0018187
[09:27:43-085612],10744,3,00010745,00010744,1,0015054,0017867
[09:27:51-098677],10744,3,00010745,00010744,1,0015054,0017867
[09:27:52-292965],10744,172,00010744,00010743,1,0015082,0017695
[09:27:57-599213],10744,28,00010745,00010743,2,0015081,0017892
[09:28:02-417958],10744,1,00010745,00010744,1,0015084,0017906
[09:28:02-419654],10744,1,00010745,00010744,1,0015084,0017905
[09:28:02-419719],10744,3,,7 000106,1,, 000107
[09:28:07-989046],10744,3,00010745,00010744,1,0015082,0017949
[09:28:08-570030],10744,1,00010745,00010744,1,0015082,0017948
[09:28:11-584790],10744,3,00010745,00010744,1,0015090,0017845
[09:28:13-880674],10744,43,00010744,00010743,1,0015147,0017902
[09:28:15-206119],10744,50,00010744,00010743,2,0015097,0017902
[09:28:28-291372],10744,3,00010744,00010743,2,0015127,0018011
[09:28:28-292491],10744,38,00010745,00010744,2,0015089,0018013
[09:28:35-154958],10744,4,00010745,00010744,1,0015074,0018059
[09:28:40-652070],10744,2,00010745,00010744,1,0015074,0018057
[09:28:45-794914],10744,1,00010745,00010744,1,0015074,0018010
[09:28:45-795975],10744,3,,7 000106,1,, 000107
[09:29:00-511088],10744,16,00010745,00010743,2,0015084,0018407
[09:29:04-439991],10744,3,00010745,00010744,2,0015084,0019021
[09:29:04-441926],10744,14,00010745,00010743,1,0015084,0019007
[09:29:15-023237],10744,2,00010745,00010743,2,0015041,0018341
[09:29:15-109054],10745,13,00010745,00010743,2,0015028,0018341
[09:29:15-613094],10744,13,00010745,00010743,1,0015028,0018341
[09:29:48-446360],10743,5,00010744,00010743,1,0015478,0018425
[09:31:26-906834],10744,4,00010744,00010743,2,0015956,0018496
[09:32:06-989826],10744,269,00010744,00010743,2,0015517,0018541
[09:32:06-992164],10744,17,00010744,00010743,2,0015500,0018541
[09:32:06-992859],10744,23,00010745,00010744,2,0015477,0018558
[09:32:07-324243],10744,9,00010745,00010744,1,0015477,0018564
[09:32:07-585317],10744,15,00010745,00010744,1,0015477,0018549
[09:32:07-970978],10744,10,00010745,00010744,1,0015477,0018660
[09:32:08-123100],10744,10,00010745,00010744,1,0015477,0018650
[09:32:08-266696],10744,10,00010745,00010744,1,0015477,0018640
[09:32:21-819122],10744,10,00010745,00010744,1,0015412,0018620
[09:32:23-231108],10744,18,00010745,00010744,1,0015412,0018602
[09:33:42-028196],10744,10,00010745,00010744,1,0015505,0018696
[09:33:42-029836],10744,10,00010745,00010744,1,0015505,0018686
[09:33:42-032194],10744,100,00010745,00010744,1,0015505,0018586
[09:33:42-034033],10744,1,00010745,00010744,1,0015505,0018585
[09:33:42-035491],10744,4,00010745,00010744,1,0015505,0018581
[09:33:42-036885],10744,6,00010745,00010744,1,0015505,0018575
[09:33:42-038167],10744,66,00010745,00010744,1,0015505,0018509
[09:33:42-040629],10744,1,00010745,00010744,1,0015505,0018508
[09:33:42-042054],10744,2,00010745,00010744,1,0015505,0018506
[09:33:42-043535],10744,1,00010745,00010744,1,0015505,0018505
[09:33:42-044986],10744,1,00010745,00010744,1,0015505,0018504
[09:33:42-046481],10744,30,00010744,00010743,1,0015510,0018474
[09:33:53-629922],10744,30,00010744,00010743,2,0015525,0018479
[09:33:53-631866],10744,2,00010744,00010743,2,0015523,0018479
[09:33:53-633697],10744,39,,7 000106,2,, 000107
[09:33:59-132240],10743,5,00010744,00010743,1,0015634,0018473
[09:35:00-762952],10744,4,00010744,00010743,2,0016164,0018633
[09:35:43-808695],10744,10,00010744,00010743,2,0016005,0018477
[09:35:43-996209],10744,171,00010745,00010744,2,0015834,0018506
[09:35:53-732513],10744,13,00010745,00010744,1,0015837,0018608
[09:36:02-095244],10744,50,00010745,00010744,1,0016437,0018564
[09:36:05-645136],10744,14,00010745,00010744,1,0016427,0018550
[09:36:05-646820],10744,39,00010745,00010744,1,0016427,0018511
[09:36:06-332150],10744,1,00010745,00010744,1,0016427,0018510
[09:36:06-334692],10744,16,00010745,00010744,1,0016427,0018494
[09:36:06-345823],10744,1,00010745,00010744,1,0016427,0018493
[09:36:06-348364],10744,5,00010744,00010743,1,0016428,0018488
[09:37:17-159347],10744,1,00010744,00010743,2,0016576,0018418
[09:37:17-161434],10744,10,00010744,00010743,2,0016566,0018418
[09:37:17-163317],10744,2,00010744,00010743,2,0016564,0018418
[09:37:31-337863],10743,40,00010744,00010743,1,0016042,0018378
[09:38:10-354546],10744,100,00010744,00010743,2,0015940,0018430
[09:38:16-010597],10743,5,00010744,00010743,1,0015937,0018425
[09:38:35-669765],10744,150,00010745,00010744,2,0015811,0018396
[09:38:58-437586],10745,4,00010745,00010744,2,0015807,0018477
[09:39:12-195428],10744,100,00010745,00010744,1,0016309,0018388
[09:39:15-463558],10744,13,00010745,00010744,1,0016308,0018372
[09:39:26-318418],10744,5,00010745,00010744,1,0016308,0018371
[09:39:26-721007],10744,1,00010745,00010744,1,0016308,0018370
[09:39:50-163918],10744,2,00010745,00010744,1,0016298,0018218
[09:39:50-169774],10744,3,00010745,00010744,1,0016298,0018215
[09:39:50-171174],10744,3,00010745,00010744,1,0016298,0018212
[09:39:50-181982],10744,3,00010745,00010744,1,0016298,0018209
[09:39:50-184473],10744,1,00010745,00010744,1,0016298,0018208
[09:39:50-193271],10744,4,00010745,00010744,1,0016298,0018204
[09:39:50-195828],10744,3,00010745,00010744,1,0016298,0018201
[09:39:50-198430],10744,7,00010744,00010743,1,0016309,0018194
[09:40:03-722731],10743,5,00010744,00010743,1,0016520,0018194
[09:40:39-219506],10743,2,00010744,00010743,1,0017018,0018259
[09:40:39-238298],10743,16,00010744,00010743,1,0017018,0018243
[09:40:39-241218],10743,1,00010744,00010743,1,0017018,0018242
[09:40:57-278516],10744,5,00010744,00010743,2,0017023,0018124
[09:41:00-027603],10743,56,00010744,00010743,1,0017026,0018068
[09:41:32-495421],10743,1,00010744,00010743,1,0017081,0018366
[09:41:32-746886],10743,1,00010744,00010743,1,0017081,0018365
[09:41:44-782939],10743,50,00010744,00010743,1,0017182,0018283
[09:41:53-220806],10743,100,00010744,00010743,1,0017148,0018125
[09:41:55-056512],10743,67,00010743,00010742,1,0017211,0018058
[09:41:55-066828],10743,4,00010743,00010742,2,0017209,0018058
[09:41:55-070710],10743,1,00010743,00010742,2,0017208,0018058
[09:41:55-581027],10743,3,00010743,00010742,2,0017055,0018058
[09:41:55-581283],10743,22,00010743,00010742,2,0017033,0018058
[09:41:55-582935],10743,2,00010743,00010742,2,0017031,0018058
[09:41:55-584186],10743,1,00010743,00010742,2,0017030,0018058
[09:41:55-585582],10743,4,00010743,00010742,2,0017026,0018058
[09:41:55-586890],10743,50,,6 000106,2,, 000107
[09:41:57-207588],10743,16,00010744,00010743,1,0016983,0018116
[09:42:07-795041],10743,18,00010744,00010743,1,0017033,0018350
[09:42:18-042951],10743,145,00010743,00010742,1,0017123,0018208
[09:42:18-048206],10743,1,00010743,00010742,2,0017122,0018208
[09:42:18-050468],10743,1,00010743,00010742,2,0017121,0018208
[09:42:21-429070],10743,133,00010744,00010743,2,0017133,0018447
[09:42:21-638196],10743,30,00010744,00010743,1,0017133,0018417
[09:42:27-599737],10743,50,00010744,00010743,1,0017138,0018370
[09:42:30-421030],10743,17,00010744,00010743,1,0017138,0018360
[09:42:32-102854],10743,10,00010744,00010743,1,0017051,0018350
[09:42:34-423803],10743,100,00010744,00010743,1,0017051,0018250
[09:42:34-425547],10743,3,00010744,00010743,1,0017051,0018247
[09:42:34-425812],10743,1,00010744,00010743,1,0017051,0018246
[09:42:34-427056],10743,28,,6 000106,1,, 000107
[09:42:34-786266],10743,3,00010744,00010743,2,0017048,0018220
[09:42:35-654881],10743,2,00010743,00010742,1,0017066,0018218
[09:42:36-115260],10743,19,00010744,00010743,2,0017108,0018249
[09:42:37-903124],10743,31,00010743,00010742,1,0017177,0018218
[09:42:45-353931],10742,40,00010743,00010742,1,0017274,0018678
[09:42:47-703736],10742,1,00010743,00010742,1,0017299,0018677
[09:42:53-919502],10742,500,00010743,00010742,1,0017384,0017978
[09:42:53-926337],10742,158,00010743,00010742,1,0017413,0017820
[09:42:53-931611],10742,22,00010743,00010742,1,0017476,0017798
[09:42:53-937461],10742,33,00010743,00010742,1,0017476,0017765
[09:42:53-938917],10742,63,00010743,00010742,1,0017476,0017702
[09:42:54-774729],10742,1,00010743,00010742,1,0017436,0017701
[09:42:54-780428],10742,6,00010743,00010742,1,0017436,0017695
[09:42:55-832977],10742,2,00010743,00010742,1,0017436,0017693
[09:42:55-833401],10742,3,00010743,00010742,1,0017436,0017690
[09:42:57-541974],10742,2,00010743,00010742,1,0017429,0017342
[09:42:57-549624],10742,5,00010743,00010742,1,0017429,0017337
[09:43:02-113042],10742,10,00010743,00010742,1,0017429,0017343
[09:43:10-511080],10742,5,00010743,00010742,1,0017929,0017538
[09:43:10-515104],10742,5,00010743,00010742,1,0017929,0017533
[09:43:10-520265],10742,5,00010743,00010742,1,0017929,0017528
[09:43:10-522930],10742,5,00010743,00010742,1,0017929,0017523
[09:43:10-539010],10742,5,00010743,00010742,1,0017929,0017518
[09:43:10-539472],10742,5,00010743,00010742,1,0017929,0017513
[09:43:14-663265],10742,100,00010743,00010742,1,0017933,0017463
[09:43:20-825790],10742,60,00010743,00010742,1,0018188,0017713
[09:43:29-610231],10743,5,00010743,00010742,2,0018188,0017700
[09:43:30-282580],10742,50,00010743,00010742,1,0018188,0017650
[09:43:30-659193],10742,341,00010742,00010741,1,0017847,0017309
[09:43:30-667534],10742,39,00010742,00010741,2,0017814,0017246
[09:43:30-671330],10742,6,00010742,00010741,2,0017812,0017246
[09:43:30-672589],10742,4,00010743,00010742,2,0017808,0017252
[09:43:30-678569],10742,6,,5 000106,1,, 000107
[09:43:30-751788],10742,5,00010743,00010741,2,0017808,0017246
[09:43:30-785684],10742,1,00010742,00010741,2,0017807,0017246
[09:43:30-786895],10742,3,00010743,00010742,2,0017804,0017247
[09:43:30-796919],10742,1,00010743,00010742,1,0017803,0017299
[09:43:31-310255],10742,5,00010743,00010742,1,0017803,0017312
[09:43:34-229434],10742,50,00010743,00010742,1,0017803,0017378
[09:43:42-992271],10742,200,00010743,00010742,1,0017666,0017506
[09:43:51-544869],10743,5,00010743,00010742,2,0017700,0017534
[09:44:06-411006],10743,5,00010743,00010742,2,0017695,0017719
[09:44:16-973120],10743,10,00010743,00010742,2,0017662,0017780
[09:44:17-845998],10743,11,00010743,00010742,2,0017572,0017780
[09:44:17-853402],10743,2,00010743,00010742,2,0017570,0017780
[09:44:17-854682],10743,6,00010743,00010742,2,0017564,0017780
[09:44:17-859553],10743,4,00010743,00010742,2,0017560,0017780
[09:44:17-863275],10743,94,00010743,00010742,2,0017466,0017780
[09:44:17-865796],10743,45,00010743,00010742,2,0017421,0017780
[09:44:17-874356],10743,23,,6 000106,2,, 000107
[09:44:19-729203],10743,9,00010743,00010742,1,0017508,0017825
[09:44:19-947914],10743,5,00010743,00010742,2,0017503,0017825
[09:44:21-073857],10743,2,00010743,00010742,2,0017502,0017825
[09:44:21-762026],10743,1,00010743,00010742,2,0017501,0017885
[09:44:26-453117],10743,5,00010743,00010742,2,0017496,0017890
[09:44:35-976045],10743,14,00010743,00010742,2,0017591,0018000
[09:44:36-761507],10743,60,00010743,00010742,2,0017533,0018000
[09:44:39-421394],10743,116,00010744,00010743,2,0017417,0018034
[09:44:46-343195],10744,5,00010744,00010743,2,0017416,0018127
[09:44:51-981957],10743,1,00010744,00010743,1,0017412,0018293
[09:44:54-718426],10743,9,00010744,00010743,1,0017412,0018284
[09:44:55-160462],10743,10,00010744,00010743,1,0017408,0018271
[09:44:57-083117],10743,10,00010744,00010743,1,0017408,0018261
[09:45:00-642689],10743,1,00010744,00010743,1,0017408,0018271
[09:45:10-472279],10743,6,00010744,00010743,1,0017408,0018313
[09:45:43-350282],10743,1,00010744,00010743,1,0017012,0019366
[09:46:09-257499],10744,5,00010744,00010743,2,0016990,0019308
[09:46:13-963457],10743,1,00010744,00010743,1,0016990,0019310
[09:46:42-635056],10743,30,00010744,00010743,1,0016992,0019280
[09:46:53-625930],10743,40,00010744,00010743,1,0016992,0019290
[09:47:47-757121],10744,5,00010744,00010743,2,0017137,0019309
[09:48:29-324408],10743,1,00010744,00010743,1,0017096,0019385
[09:49:12-462013],10743,205,00010743,00010742,1,0017324,0019005
[09:49:15-170335],10742,15,00010743,00010742,1,0017313,0018980
[09:49:34-133852],10743,5,00010743,00010742,2,0017928,0018997
[09:50:52-719652],10743,100,00010743,00010742,2,0017906,0018910
[09:51:04-772848],10743,5,00010743,00010742,2,0017836,0018915
[09:51:04-774834],10743,77,00010743,00010742,2,0017759,0018915
[09:51:04-776693],10743,3,00010743,00010742,2,0017756,0018915
[09:51:29-378243],10743,50,00010743,00010742,2,0017756,0018965
[09:51:29-380004],10743,1,00010743,00010742,2,0017755,0018965
[09:51:29-390073],10743,6,00010743,00010742,2,0017749,0018965
[09:51:29-391291],10743,32,00010744,00010743,2,0017717,0018971
[09:51:29-664247],10743,14,00010744,00010742,1,0017733,0018965
[09:51:31-641191],10743,5,00010744,00010743,1,0017752,0019030
[09:51:31-643620],10743,1,00010744,00010743,1,0017752,0019029
[09:51:31-732384],10743,2,00010744,00010743,1,0017752,0019027
[09:51:31-734211],10743,1,00010744,00010743,1,0017752,0019026
[09:51:51-359108],10744,1,00010744,00010743,2,0017202,0019121
[09:53:14-670962],10744,3,00010744,00010743,2,0017163,0019864
[09:54:11-869333],10743,1,00010744,00010743,1,0017213,0019363
[09:54:30-434008],10744,1,00010744,00010743,2,0017212,0019494
[09:55:37-949594],10744,2,00010744,00010743,2,0017901,0019492
[09:56:04-296954],10743,1,00010744,00010743,1,0017904,0019457
[09:58:01-236955],10744,2,00010744,00010743,2,0017847,0019652
[10:00:24-518082],10744,3,00010744,00010743,2,0017983,0020245
[10:00:31-084770],10744,100,00010744,00010743,2,0017813,0020245
[10:00:32-269805],10744,43,00010744,00010743,2,0017773,0020290
[10:00:32-828111],10744,60,00010744,00010743,2,0017713,0020356
[10:00:33-180237],10744,150,00010744,00010743,2,0017560,0020356
[10:00:33-742478],10744,50,00010744,00010743,2,0017510,0020356
[10:00:33-750092],10744,69,00010744,00010743,2,0017441,0020356
[10:00:33-753900],10744,20,00010744,00010743,2,0017421,0020356
[10:00:33-758684],10744,5,00010744,00010743,2,0017416,0020356
[10:00:33-782952],10744,1,00010744,00010743,2,0017415,0020356
[10:00:33-790428],10744,3,00010744,00010743,2,0017412,0020356
[10:00:33-791716],10744,4,00010744,00010743,2,0017408,0020356
[10:00:34-589116],10744,8,00010744,00010743,2,0017400,0020356
[10:00:35-536707],10744,20,00010744,00010743,2,0017428,0020336
[10:00:35-544553],10744,20,00010744,00010743,2,0017408,0020316
[10:00:35-544925],10744,20,00010744,00010743,2,0017388,0020296
[10:00:39-826707],10744,153,00010745,00010744,2,0017338,0020400
[10:00:39-840008],10744,1,00010745,00010744,1,0017357,0020406
[10:00:39-842383],10744,10,00010745,00010744,1,0017357,0020399
[10:00:39-858798],10744,100,00010745,00010744,1,0017357,0020299
[10:00:39-864956],10744,1,00010745,00010744,1,0017357,0020298
[10:00:39-865982],10744,45,,7 000106,1,, 000107
[10:00:45-853523],10744,10,00010745,00010744,2,0017377,0020312
[10:00:48-802337],10745,1,00010745,00010744,2,0017376,0020313
[10:00:54-686560],10744,8,00010745,00010744,1,0017377,0020375
[10:00:57-608590],10744,5,00010745,00010744,1,0017402,0020370
[10:00:57-610498],10744,11,00010745,00010744,1,0017402,0020359
[10:00:57-612349],10744,2,00010745,00010744,1,0017402,0020357
[10:00:57-744623],10744,5,00010745,00010744,1,0017402,0020352
[10:02:16-987707],10744,50,00010745,00010744,1,0017330,0020424
[10:02:47-794226],10745,2,00010745,00010744,2,0017371,0020510
[10:03:30-400043],10745,1000,00010745,00010744,2,0016288,0020841
[10:03:30-404270],10745,94,00010746,00010745,2,0016194,0020865
[10:03:35-106175],10746,1,00010746,00010745,2,0016193,0021385
[10:03:50-304411],10745,8,00010746,00010745,1,0016593,0020864
[10:03:55-418479],10746,1,00010746,00010745,2,0017092,0020964
[10:03:58-612044],10745,100,00010746,00010745,1,0017092,0020884
[10:04:08-500607],10745,20,00010746,00010745,1,0017092,0020816
[10:04:09-946300],10745,5,00010746,00010745,1,0017092,0020811
[10:04:10-074028],10745,5,00010746,00010745,1,0017092,0020806
[10:04:10-723651],10745,25,00010746,00010745,1,0017092,0020781
[10:04:14-364295],10745,1,00010746,00010745,1,0017093,0020720
[10:04:21-726502],10745,25,00010746,00010745,1,0017094,0020710
[10:04:21-728351],10745,1,00010746,00010745,1,0017094,0020709
[10:04:21-728781],10745,66,00010746,00010745,1,0017094,0020643
[10:04:21-731816],10745,196,00010746,00010745,1,0017094,0020447
[10:04:21-732116],10745,1,00010746,00010745,1,0017094,0020446
[10:04:21-734567],10745,7,00010746,00010745,1,0017094,0020439
[10:04:21-738158],10745,4,,8 000106,1,, 000107
[10:04:22-979302],10745,71,00010746,00010745,2,0017093,0020517
[10:04:23-076131],10745,10,00010746,00010745,1,0017093,0020510
[10:04:24-535406],10745,5,00010746,00010745,1,0017093,0020502
[10:04:25-994385],10745,50,00010746,00010745,1,0017093,0020502
[10:04:26-305955],10745,39,00010746,00010745,1,0017093,0020463
[10:04:26-308936],10745,25,00010746,00010744,1,0017093,0020438
[10:04:29-505103],10745,1,00010746,00010745,2,0017093,0020538
[10:04:32-752773],10745,7,00010746,00010745,1,0016593,0020634
[10:04:33-404174],10745,10,00010746,00010745,1,0016593,0020624
[10:05:33-636930],10746,1,00010746,00010745,2,0016102,0020693
[10:05:37-775963],10745,100,00010746,00010745,1,0016105,0020593
[10:05:53-748070],10745,20,00010746,00010745,1,0016205,0020576
[10:05:54-144258],10745,20,00010746,00010745,1,0016205,0020556
[10:05:54-863744],10745,20,00010746,00010745,1,0016205,0020536
[10:05:58-122617],10745,5,00010746,00010745,1,0016205,0020531
[10:06:04-206090],10746,5,00010746,00010745,2,0016200,0020533
[10:06:06-244947],10745,200,00010746,00010745,1,0016200,0020333
[10:06:09-323824],10745,50,00010746,00010745,1,0016200,0020280
[10:06:12-465223],10745,3,00010746,00010745,1,0016190,0020336
[10:06:14-622776],10745,7,00010746,00010745,1,0016194,0020322
[10:06:19-368294],10745,50,00010746,00010745,1,0016194,0020374
[10:06:24-339064],10745,5,00010746,00010745,1,0016194,0020447
[10:06:24-466574],10745,5,00010746,00010745,1,0016194,0020442
[10:06:27-723335],10745,40,00010746,00010745,1,0016194,0020314
[10:06:28-151844],10745,3,00010746,00010745,1,0016194,0020311
[10:06:29-111900],10745,40,00010746,00010745,1,0016194,0020271
[10:06:29-467494],10745,8,00010746,00010744,1,0016194,0020263
[10:07:29-675201],10744,6,00010745,00010744,1,0016667,0020274
[10:07:29-677889],10744,6,00010745,00010744,1,0016667,0020268
[10:08:00-656549],10744,1,00010745,00010744,1,0016689,0020399
[10:08:10-445684],10744,100,00010745,00010744,1,0016809,0020299
[10:08:23-897776],10744,100,00010745,00010744,1,0017234,0019997
[10:08:23-899189],10744,50,00010745,00010744,1,0017234,0019947
[10:08:23-901061],10744,25,00010745,00010744,1,0017234,0019922
[10:08:23-902982],10744,6,00010745,00010744,1,0017234,0019916
[10:08:23-988288],10744,6,00010745,00010744,1,0017228,0019910
[10:08:34-983971],10744,3,00010745,00010744,1,0017235,0020010
[10:08:34-989530],10744,50,00010745,00010744,1,0017235,0019960
[10:08:35-002013],10744,25,00010745,00010744,1,0017235,0019935
[10:08:35-005870],10744,28,00010745,00010744,1,0017235,0019904
[10:08:35-008402],10744,30,00010745,00010744,1,0017235,0019874
[10:08:36-526576],10744,150,00010745,00010744,1,0017235,0019724
[10:08:36-528383],10744,39,00010745,00010743,1,0017235,0019685
[10:08:37-869586],10744,22,00010745,00010743,2,0017215,0019712
[10:08:39-350020],10744,5,00010745,00010743,2,0017215,0019708
[10:08:39-381863],10744,5,00010745,00010743,2,0017215,0019708
[10:08:39-923464],10744,5,00010745,00010743,2,0017215,0019708
[10:08:43-091820],10744,10,00010745,00010744,1,0017231,0019925
[10:08:45-472124],10744,5,00010745,00010744,1,0017231,0019845
[10:08:48-506445],10744,136,00010744,00010743,1,0017295,0019648
[10:08:48-508030],10744,1,00010744,00010743,2,0017294,0019648
[10:08:48-512812],10744,14,00010744,00010743,2,0017280,0019650
[10:08:48-517977],10744,2,00010744,00010743,2,0017278,0019650
[10:08:48-519102],10744,2,00010744,00010743,2,0017276,0019650
[10:08:48-520129],10744,45,,7 000106,2,, 000107
[10:08:53-607774],10744,100,00010744,00010743,2,0017313,0019643
[10:09:02-703036],10744,50,00010744,00010743,2,0017863,0019642
[10:09:08-807828],10744,20,00010744,00010743,2,0017843,0019642
[10:09:23-820897],10744,10,00010744,00010743,2,0017850,0020092
[10:09:24-327901],10744,37,00010745,00010744,2,0017813,0020125
[10:09:26-755252],10744,1,00010745,00010744,1,0017813,0020124
[10:09:36-702575],10744,1,00010745,00010744,1,0017814,0019623
[10:09:39-397453],10744,1,00010745,00010744,1,0017815,0019622
[10:09:39-583238],10744,30,00010745,00010743,1,0017815,0019592
[10:09:52-447151],10744,1,00010745,00010744,2,0017814,0019602
[10:09:52-624671],10744,9,00010744,00010743,1,0017905,0019593
[10:10:52-849654],10744,15,00010744,00010743,2,0018000,0019566
[10:10:57-486413],10744,65,00010744,00010743,2,0017967,0019566
[10:11:10-782804],10743,1,00010744,00010743,1,0017970,0019567
[10:13:03-791137],10744,1,00010744,00010743,2,0018010,0019658
[10:13:05-574404],10744,3,00010744,00010743,2,0018026,0019655
[10:13:42-167153],10743,200,00010744,00010743,1,0017933,0019535
[10:13:42-369303],10743,66,00010744,00010743,1,0017978,0019383
[10:15:00-768017],10744,5,00010744,00010743,2,0018114,0019567
[10:15:10-954431],10744,2,00010744,00010743,2,0018149,0019528
[10:15:46-123413],10744,8,00010744,00010743,2,0018047,0019512
[10:15:46-133765],10744,2,00010744,00010743,2,0018045,0019519
[10:15:46-138587],10744,1,00010744,00010743,2,0018044,0019519
[10:15:46-139801],10744,9,00010744,00010743,2,0018035,0019519
[10:15:46-141140],10744,3,00010744,00010743,2,0018032,0019519
[10:15:46-143534],10744,50,00010744,00010743,2,0017982,0019524
[10:15:46-144777],10744,3,00010744,00010743,2,0017979,0019524
[10:15:46-146000],10744,2,00010744,00010743,2,0017977,0019524
[10:15:46-148544],10744,6,00010744,00010743,2,0017971,0019524
[10:15:46-149741],10744,25,00010744,00010743,2,0017946,0019524
[10:15:46-152279],10744,55,00010744,00010743,2,0017891,0019517
[10:15:46-153505],10744,1,00010744,00010743,2,0017890,0019517
[10:15:46-154898],10744,50,00010744,00010743,2,0017840,0019517
[10:15:46-156346],10744,3,00010744,00010743,2,0017837,0019517
[10:15:46-157786],10744,2,00010744,00010743,2,0017835,0019517
[10:15:46-162310],10744,3,00010744,00010743,2,0017832,0019512
[10:15:46-163864],10744,1,00010744,00010743,2,0017831,0019512
[10:15:46-165234],10744,1,00010744,00010743,2,0017830,0019512
[10:15:46-166660],10744,18,00010744,00010743,2,0017812,0019512
[10:15:46-167842],10744,17,,7 000106,2,, 000107
[10:15:46-272067],10744,10,00010745,00010744,1,0017795,0019576
[10:15:55-927705],10744,5,00010745,00010743,1,0017823,0019529
[10:15:57-084278],10744,52,00010745,00010743,2,0017813,0019529
[10:15:57-543148],10744,1,00010745,00010743,1,0017813,0019528
[10:15:57-564250],10744,1,00010745,00010743,1,0017813,0019527
[10:15:57-578180],10744,1,00010745,00010743,1,0017813,0019526
[10:15:57-645416],10744,1,00010745,00010743,1,0017813,0019525
[10:16:05-676922],10744,11,00010745,00010744,1,0017813,0019616
[10:16:10-730291],10744,1,00010745,00010744,1,0017813,0019666
[10:16:12-146211],10744,100,00010745,00010744,1,0017813,0019566
[10:16:12-147231],10744,39,,7 000106,1,, 000107
[10:16:48-499254],10743,200,00010744,00010743,1,0018365,0019424
[10:16:48-500985],10743,55,00010744,00010743,1,0018365,0019369
[10:16:48-501536],10743,100,00010744,00010743,1,0018365,0019269
[10:16:48-503278],10743,4,00010744,00010743,1,0018365,0019265
[10:16:48-505591],10743,67,00010744,00010743,1,0018365,0019198
[10:16:48-507088],10743,11,00010744,00010743,1,0018365,0019187
[10:16:48-508538],10743,7,00010744,00010743,1,0018365,0019180
[10:16:48-511341],10743,50,00010744,00010743,1,0018365,0019130
[10:16:48-514356],10743,6,00010744,00010743,1,0018365,0019124
[10:16:48-516661],10743,16,00010743,00010742,1,0018383,0019108
[10:16:54-689436],10743,19,00010743,00010742,2,0018472,0019104
[10:16:54-720686],10743,1,00010743,00010742,2,0018471,0019104
[10:16:54-721908],10743,8,00010743,00010742,2,0018463,0019104
[10:16:54-723185],10743,6,00010743,00010742,2,0018457,0019104
[10:16:54-724151],10743,31,,6 000106,2,, 000107
[10:16:55-074512],10743,1,00010744,00010743,1,0018433,0019179
[10:16:57-244204],10743,50,00010744,00010743,1,0018432,0019026
[10:17:01-946425],10743,200,00010744,00010743,1,0018430,0019074
[10:17:02-037082],10743,8,00010744,00010743,1,0018422,0019064
[10:17:06-500920],10743,5,00010744,00010743,1,0018427,0019308
[10:18:07-256746],10743,25,00010744,00010743,1,0018274,0019204
[10:18:10-813284],10743,25,00010744,00010743,1,0018164,0019179
[10:19:03-172066],10744,289,00010745,00010744,2,0017694,0018493
[10:19:03-173809],10744,11,00010744,00010743,1,0017712,0018482
[10:19:03-178574],10744,2,00010744,00010743,2,0017710,0018502
[10:19:03-198453],10744,16,00010744,00010743,2,0017756,0018502
