체결시각,현재가격,체결수량,매도1호가,매수1호가,최종매도매수,총잔량매도,총잔량매수
[11:03:38-155452],10750,20,00010751,00010750,1,0013265,0017142
[11:03:38-522487],10750,1,00010750,00010749,1,0013269,0017141
[11:03:38-524356],10750,4,00010751,00010749,2,0013265,0017141
[11:04:11-854275],10749,20,00010750,00010749,1,0013760,0017163
[11:04:24-909949],10749,20,00010750,00010749,1,0014086,0017037
[11:04:52-218113],10749,5,00010750,00010749,1,0014086,0017036
[11:05:06-343451],10749,50,00010750,00010749,1,0014086,0016871
[11:05:10-820213],10750,5,00010750,00010749,2,0014081,0016871
[11:06:23-147700],10749,99,00010750,00010749,1,0014137,0016802
[11:06:23-149407],10749,86,00010750,00010749,1,0014137,0016713
[11:06:23-150701],10749,214,00010750,00010749,1,0014137,0016499
[11:06:23-152063],10749,50,,2 000106,1,, 000108
[11:06:28-156055],10749,5,00010749,00010748,2,0014386,0016442
[11:06:28-476812],10748,1,00010749,00010748,1,0014386,0016441
[11:06:44-867809],10749,8,00010749,00010748,2,0014572,0016409
[11:06:45-430281],10749,10,00010749,00010748,2,0014504,0016419
[11:06:57-420172],10749,7,00010749,00010748,2,0014723,0016229
[11:07:09-946059],10749,8,00010749,00010748,2,0014735,0016127
[11:07:19-719013],10748,1,00010749,00010748,1,0014934,0016177
[11:08:05-779767],10749,50,00010749,00010748,2,0014917,0016887
[11:08:08-222686],10749,5,00010749,00010748,2,0014912,0016887
[11:08:55-410672],10749,60,00010749,00010748,2,0014829,0016837
[11:09:45-874957],10749,50,00010749,00010748,2,0014749,0016777
[11:09:47-028391],10749,50,00010749,00010748,2,0014699,0016777
[11:09:47-031217],10749,12,00010749,00010748,2,0014687,0016777
[11:10:28-408238],10748,6,00010749,00010748,1,0014749,0016156
[11:11:11-048094],10748,50,00010749,00010748,1,0015091,0016103
[11:11:14-503827],10748,100,00010749,00010748,1,0015091,0015920
[11:11:14-506708],10748,14,00010749,00010748,1,0015091,0015906
[11:11:18-385317],10748,10,00010749,00010748,1,0015091,0015896
[11:11:47-783068],10748,200,00010749,00010748,1,0015151,0015684
[11:11:57-792599],10748,370,00010748,00010747,1,0015281,0015326
[11:11:59-679018],10747,5,00010748,00010747,1,0015343,0015347
[11:12:20-313949],10748,30,00010748,00010747,2,0015460,0016138
[11:12:22-549935],10748,64,00010748,00010747,2,0015396,0016138
[11:13:07-655078],10748,100,00010748,00010747,2,0015625,0016122
[11:13:52-429151],10748,5,00010748,00010747,2,0015772,0016148
[11:13:54-725468],10748,100,00010748,00010747,2,0015669,0016153
[11:13:54-727190],10748,2,00010748,00010747,2,0015667,0016153
[11:13:56-316151],10748,6,00010748,00010747,2,0015661,0016153
[11:13:56-552683],10748,70,00010748,00010747,2,0015591,0016153
[11:13:56-554592],10748,2,00010748,00010747,2,0015589,0016153
[11:13:56-558444],10748,3,00010748,00010747,2,0015586,0016158
[11:13:56-562101],10748,2,00010748,00010747,2,0015584,0016158
[11:13:56-568420],10748,2,00010748,00010747,2,0015582,0016165
[11:13:57-611230],10748,2,00010748,00010747,2,0015580,0016163
[11:13:59-834104],10748,5,00010748,00010747,2,0015575,0016153
[11:14:00-254051],10748,40,00010749,00010748,2,0015535,0016163
[11:14:00-256563],10748,10,00010749,00010747,1,0015535,0016182
[11:14:04-475228],10748,100,00010748,00010747,2,0015538,0016153
[11:14:04-933929],10748,8,00010749,00010748,1,0015535,0016236
[11:14:04-935484],10748,4,00010749,00010748,1,0015535,0016232
[11:14:04-935758],10748,48,,1 000106,1,, 000108
[11:14:05-970331],10748,24,00010749,00010747,1,0015535,0016184
[11:14:09-165848],10748,16,00010749,00010748,1,0015541,0016133
[11:14:09-166115],10748,6,00010749,00010748,1,0015541,0016127
[11:14:09-168315],10748,2,,1 000106,1,, 000108
[11:14:12-254275],10748,15,00010749,00010748,2,0015541,0016174
[11:14:13-296923],10748,22,00010749,00010748,1,0015541,0016176
[11:14:13-318792],10748,25,00010749,00010748,1,0015541,0016151
[11:14:13-322547],10748,4,00010749,00010748,1,0015541,0016147
[11:14:13-323774],10748,2,00010749,00010748,1,0015541,0016145
[11:14:13-324949],10748,20,00010749,00010747,1,0015541,0016125
[11:14:19-215093],10748,48,00010749,00010748,1,0015571,0016114
[11:14:19-582253],10748,2,00010748,00010747,1,0015524,0016109
[11:14:20-025614],10748,3,00010749,00010748,2,0015521,0016116
[11:14:24-718040],10748,50,00010749,00010748,1,0015471,0016116
[11:14:24-720372],10748,7,00010749,00010747,1,0015471,0016109
[11:14:26-284446],10748,1,00010748,00010747,1,0015535,0016079
[11:14:37-508154],10748,30,00010748,00010747,1,0015572,0016611
[11:14:39-446475],10748,40,00010749,00010747,2,0015532,0016606
[11:15:17-512277],10748,1,00010748,00010747,2,0015609,0016579
[11:16:01-954687],10748,50,00010748,00010747,2,0015319,0016611
[11:16:01-956375],10748,2,00010748,00010747,2,0015314,0016611
[11:16:01-958374],10748,2,00010748,00010747,2,0015312,0016611
[11:16:07-138120],10747,4,00010748,00010747,1,0015312,0016607
[11:16:24-310210],10748,50,00010748,00010747,2,0015207,0016607
[11:16:24-315436],10748,2,00010748,00010747,2,0015205,0016607
[11:16:28-857971],10748,2,00010749,00010748,2,0015203,0016610
[11:16:29-836322],10748,8,00010749,00010747,1,0015203,0016607
[11:17:32-423013],10748,20,00010749,00010747,2,0015203,0016657
[11:17:51-308334],10748,45,00010749,00010748,1,0015503,0016661
[11:17:51-310107],10748,2,00010749,00010748,1,0015503,0016659
[11:17:59-111827],10748,2,00010749,00010748,1,0015503,0016657
[11:17:59-114340],10748,1,00010749,00010747,1,0015503,0016656
[11:18:09-649247],10748,50,00010748,00010747,2,0015103,0016658
[11:19:01-398916],10748,25,00010748,00010747,2,0015041,0016658
[11:19:02-451105],10748,23,00010748,00010747,2,0015015,0016658
[11:19:02-453008],10748,6,00010748,00010747,2,0015009,0016658
[11:19:02-453635],10748,37,00010748,00010747,2,0014972,0016658
[11:19:02-455009],10748,23,00010748,00010747,2,0014949,0016658
[11:19:02-456434],10748,86,00010748,00010747,2,0014863,0016658
[11:19:02-457871],10748,9,00010748,00010747,2,0014854,0016658
[11:19:02-460715],10748,6,00010748,00010747,2,0014848,0016658
[11:19:02-462130],10748,2,00010748,00010747,2,0014846,0016658
[11:19:02-463701],10748,1,00010748,00010747,2,0014845,0016658
[11:19:02-466314],10748,13,,1 000106,2,, 000108
[11:19:19-350489],10748,3,00010748,00010747,1,0014934,0016658
[11:19:19-351898],10748,2,00010749,00010747,2,0014932,0016658
[11:19:29-052834],10748,60,00010748,00010747,1,0014972,0016691
[11:19:29-054699],10748,4,00010748,00010747,2,0014968,0016691
[11:19:29-057339],10748,6,00010748,00010747,2,0014962,0016659
[11:19:29-058633],10748,3,00010748,00010747,2,0014959,0016659
[11:19:29-315332],10748,27,00010749,00010747,2,0014932,0016659
[11:19:37-650144],10749,2,00010749,00010748,2,0014930,0016926
[11:20:44-355202],10749,100,00010749,00010748,2,0014498,0017096
[11:20:44-733314],10749,100,00010749,00010748,2,0014372,0017096
[11:20:53-882423],10749,1,00010749,00010748,2,0014685,0017391
[11:21:16-979253],10749,50,00010749,00010748,2,0014282,0017136
[11:21:24-947164],10749,1,00010749,00010748,2,0014366,0017158
[11:21:33-939853],10749,50,00010749,00010748,2,0014321,0017202
[11:21:44-132398],10749,1,00010749,00010748,2,0014320,0017202
[11:21:44-626958],10749,50,00010749,00010748,2,0014270,0017202
[11:21:51-571894],10749,20,00010749,00010748,2,0014224,0017202
[11:22:08-371403],10749,50,00010749,00010748,2,0014271,0017402
[11:22:13-452586],10749,1,00010749,00010748,2,0014394,0017452
[11:22:15-805023],10749,50,00010749,00010748,2,0014347,0017452
[11:22:17-447530],10749,25,00010750,00010749,2,0014307,0017477
[11:22:17-449200],10749,2,00010750,00010749,1,0014307,0017475
[11:22:17-450041],10749,23,,2 000106,1,, 000108
[11:22:17-455198],10749,1,00010749,00010748,1,0014313,0017452
[11:22:20-940867],10749,20,00010749,00010748,2,0014312,0017458
[11:22:20-944360],10749,5,00010750,00010748,2,0014307,0017478
[11:22:28-109767],10749,5,00010749,00010748,1,0014268,0017556
[11:23:11-541249],10748,1,00010749,00010748,1,0014496,0017655
[11:23:56-544653],10749,100,00010749,00010748,2,0014368,0017805
[11:23:56-546245],10749,1,00010750,00010749,2,0014367,0017806
[11:24:03-664828],10749,6,00010750,00010749,1,0014437,0017807
[11:24:08-712763],10750,5,00010750,00010749,2,0014432,0017855
[11:24:55-045812],10750,2,00010750,00010749,2,0014400,0017974
[11:26:03-764945],10750,1,00010750,00010749,2,0015348,0018141
[11:26:37-977593],10749,2,00010750,00010749,1,0015780,0018094
[11:26:37-980362],10749,100,00010750,00010749,1,0015780,0017994
[11:26:37-985680],10749,2,00010750,00010749,1,0015780,0017992
[11:26:37-990007],10749,2,00010750,00010749,1,0015780,0017990
[11:26:37-991255],10749,100,00010750,00010749,1,0015780,0017890
[11:26:37-992510],10749,22,00010749,00010748,1,0015809,0017868
[11:26:40-382672],10749,1,00010749,00010748,1,0014416,0017875
[11:26:40-384332],10749,2,00010749,00010748,2,0014414,0017875
[11:26:40-385467],10749,2,00010750,00010749,2,0014412,0017877
[11:28:02-837116],10750,20,00010750,00010749,2,0014473,0018167
[11:28:04-028896],10750,200,00010750,00010749,2,0014276,0018217
[11:28:09-736993],10750,25,00010750,00010749,2,0014248,0018271
[11:28:11-391678],10750,30,00010750,00010749,2,0014218,0018371
[11:28:12-587438],10750,100,00010750,00010749,2,0014118,0018371
[11:28:12-651973],10750,4,00010750,00010749,2,0014114,0018371
[11:28:15-087529],10750,391,00010751,00010750,2,0013872,0018481
[11:28:15-104013],10750,22,00010751,00010750,1,0013872,0018466
[11:28:15-655207],10750,91,00010750,00010749,1,0013761,0018371
[11:28:15-797323],10750,9,00010751,00010749,2,0013752,0018371
[11:28:16-036756],10750,1,00010751,00010749,1,0013752,0018371
[11:28:16-426675],10750,10,00010751,00010750,2,0013752,0018461
[11:28:17-104834],10750,27,00010751,00010750,1,0013752,0018434
[11:28:17-106637],10750,13,00010751,00010750,1,0013752,0018421
[11:28:17-109029],10750,5,00010751,00010750,1,0013752,0018416
[11:28:17-112711],10750,1,00010751,00010750,1,0013752,0018415
[11:28:17-115264],10750,1,00010751,00010750,1,0013752,0018414
[11:28:19-127435],10750,178,00010750,00010749,1,0013774,0018369
[11:28:23-272747],10750,3,00010750,00010749,2,0013800,0018769
[11:28:24-338215],10750,40,00010751,00010750,2,0013757,0018829
[11:28:26-757671],10750,5,00010751,00010750,1,0013757,0018774
[11:28:58-638562],10750,18,00010751,00010750,1,0013758,0019269
[11:29:12-135374],10750,100,00010751,00010750,1,0013754,0019724
[11:29:13-784182],10750,100,00010751,00010750,1,0013754,0019644
[11:29:14-487897],10750,90,00010751,00010750,1,0013664,0019554
[11:29:18-048383],10750,50,00010751,00010750,1,0013664,0018954
[11:29:18-049872],10750,2,00010751,00010750,1,0013664,0018952
[11:29:18-521807],10750,2,00010751,00010750,1,0013664,0018950
[11:29:18-536676],10750,1,00010751,00010750,1,0013664,0018949
[11:29:18-541589],10750,1,00010751,00010750,1,0013664,0018948
[11:29:18-542901],10750,1,00010751,00010750,1,0013664,0018947
[11:29:18-545423],10750,14,00010751,00010750,1,0013664,0018933
[11:29:18-904287],10750,2,00010751,00010750,1,0013664,0018831
[11:29:19-906924],10750,1,00010751,00010750,1,0013664,0018832
[11:29:19-908042],10750,34,00010751,00010750,1,0013664,0018798
[11:29:19-910575],10750,2,00010751,00010750,1,0013664,0018796
[11:29:19-913106],10750,3,00010751,00010750,1,0013664,0018793
[11:29:19-914341],10750,3,00010751,00010750,1,0013664,0018790
[11:29:19-915677],10750,1,00010751,00010750,1,0013664,0018789
[11:29:19-919303],10750,24,00010751,00010750,1,0013664,0018765
[11:29:20-342181],10750,2,00010751,00010750,1,0013664,0018763
[11:29:21-558835],10750,100,00010751,00010750,1,0013664,0018766
[11:29:28-812859],10750,82,00010750,00010749,1,0013682,0018724
[11:29:30-919885],10750,1,00010750,00010749,2,0013687,0018720
[11:29:32-907694],10750,107,00010751,00010750,2,0013700,0018813
[11:29:37-060410],10750,40,00010751,00010750,1,0013700,0018788
[11:29:39-532825],10750,40,00010751,00010750,1,0013700,0018748
[11:29:39-908196],10750,13,00010751,00010749,1,0013700,0018735
[11:29:53-102300],10749,1,00010750,00010749,1,0013723,0018774
[11:31:13-986557],10750,300,00010750,00010749,2,0013598,0019029
[11:31:13-988030],10750,3,00010750,00010749,2,0013595,0019029
[11:31:13-992858],10750,52,00010751,00010749,2,0013543,0019029
[11:31:16-168060],10749,30,00010751,00010749,1,0013543,0018999
[11:31:21-020691],10750,50,00010750,00010749,2,0013548,0018999
[11:31:30-264560],10750,2,00010750,00010749,2,0013779,0018999
[11:32:34-201545],10750,1,00010750,00010749,2,0013855,0019002
[11:33:18-939019],10750,1,00010750,00010749,2,0013834,0018948
[11:34:10-845170],10750,2,00010750,00010749,2,0013937,0018942
[11:35:02-813558],10750,1,00010750,00010749,2,0013911,0018946
[11:35:48-595422],10750,1,00010750,00010749,2,0013913,0018947
[11:36:03-837553],10750,2,00010750,00010749,2,0013638,0018949
[11:36:03-876455],10750,1,00010750,00010749,2,0013637,0018949
[11:36:03-948573],10750,2,00010750,00010749,2,0013635,0018949
[11:36:04-178980],10750,20,00010750,00010749,2,0013615,0018949
[11:36:41-591186],10750,2,00010750,00010749,2,0013630,0018952
[11:36:47-346586],10750,80,00010750,00010749,2,0013550,0018953
[11:36:47-348354],10750,19,00010750,00010749,2,0013531,0018953
[11:36:47-349670],10750,54,00010750,00010749,2,0013477,0018953
[11:36:47-351093],10750,1,00010750,00010749,2,0013476,0018953
[11:36:47-352565],10750,48,00010750,00010749,2,0013428,0018953
[11:36:47-354010],10750,3,00010750,00010749,2,0013425,0018953
[11:36:47-355516],10750,2,00010750,00010749,2,0013423,0018953
[11:36:47-356669],10750,19,,3 000106,2,, 000108
[11:36:47-364567],10750,2,00010751,00010750,1,0013404,0019005
[11:36:47-664604],10750,1,00010750,00010749,2,0013406,0018943
[11:37:07-603074],10751,10,00010751,00010750,2,0013017,0019176
[11:37:21-333086],10751,2,00010751,00010750,2,0013015,0019134
[11:37:27-330026],10750,247,00010750,00010749,1,0013068,0018884
[11:37:29-092933],10750,56,00010751,00010750,2,0013040,0018908
[11:37:29-896132],10750,2,00010751,00010750,1,0013040,0018907
[11:37:33-812854],10750,10,00010751,00010750,1,0013040,0018898
[11:37:34-208165],10750,15,00010750,00010749,1,0013125,0018883
[11:37:35-410908],10750,20,00010750,00010749,2,0013105,0018883
[11:37:35-805285],10750,5,00010750,00010749,2,0013126,0018883
[11:37:39-652345],10750,136,00010751,00010750,2,0013041,0019055
[11:37:49-045649],10750,26,00010751,00010750,1,0013041,0018929
[11:39:19-396919],10750,10,00010751,00010750,1,0012545,0019064
[11:39:58-531262],10750,100,00010751,00010750,1,0012550,0018971
[11:40:05-946359],10750,50,00010751,00010750,1,0012550,0019001
[11:40:05-948147],10750,11,00010751,00010750,1,0012550,0018990
[11:40:05-948862],10750,26,,3 000106,1,, 000108
[11:40:06-118733],10750,3,00010751,00010749,2,0012550,0018964
[11:40:07-113353],10750,5,00010751,00010749,2,0012550,0018964
[11:40:17-608361],10750,16,00010750,00010749,1,0012554,0018962
[11:40:17-626477],10750,4,00010751,00010749,2,0012550,0018962
[11:40:21-163929],10750,30,00010751,00010749,2,0012550,0018882
[11:40:47-306362],10750,18,00010751,00010750,1,0012561,0019132
[11:40:47-308814],10750,22,00010751,00010750,1,0012561,0019110
[11:40:47-315120],10750,1,00010751,00010750,1,0012561,0019109
[11:40:47-318875],10750,6,00010751,00010750,1,0012561,0019103
[11:40:47-320137],10750,2,00010751,00010750,1,0012561,0019101
[11:40:47-323880],10750,14,00010751,00010750,1,0012561,0019087
[11:40:47-325053],10750,3,00010751,00010750,1,0012561,0019084
[11:40:47-326131],10750,2,,3 000106,1,, 000108
[11:40:59-673456],10750,2,00010750,00010749,2,0012630,0019083
[11:41:07-443783],10750,40,00010750,00010749,2,0011794,0019083
[11:41:13-320266],10750,3,00010750,00010749,2,0011891,0019082
[11:41:26-908227],10750,3,00010750,00010749,2,0011906,0019582
[11:41:43-645995],10750,3,00010750,00010749,2,0011904,0019583
[11:41:53-971864],10750,10,00010750,00010749,2,0011894,0019583
[11:41:53-973465],10750,3,00010750,00010749,2,0011891,0019583
[11:41:53-975356],10750,1,00010750,00010749,2,0011890,0019583
[11:41:55-709087],10750,1,00010750,00010749,2,0011889,0019583
[11:41:58-302383],10750,4,00010750,00010749,2,0011885,0019583
[11:42:16-075821],10750,7,00010750,00010749,2,0011873,0019583
[11:42:29-691161],10750,7,00010750,00010749,2,0011866,0019585
[11:42:32-416288],10750,2,00010750,00010749,2,0011864,0019585
[11:42:32-431219],10750,3,00010750,00010749,2,0011861,0019585
[11:42:32-432493],10750,2,00010750,00010749,2,0011859,0019585
[11:42:32-433470],10750,89,,3 000106,2,, 000108
[11:43:07-811830],10751,1,00010751,00010750,2,0011767,0019291
[11:43:53-655815],10751,1,00010751,00010750,2,0011816,0019261
[11:44:39-534905],10750,10,00010751,00010750,1,0011816,0019352
[11:44:45-908023],10750,2,00010751,00010750,1,0012017,0019350
[11:44:50-671470],10751,1,00010751,00010750,2,0011816,0019376
[11:45:41-595094],10751,1,00010751,00010750,2,0011815,0019436
[11:47:11-172949],10751,1,00010751,00010750,2,0011710,0020573
[11:48:03-079499],10751,1,00010751,00010750,2,0011734,0020573
[11:48:53-051190],10751,1,00010751,00010750,2,0011733,0020583
[11:49:43-973969],10751,1,00010751,00010750,2,0011882,0020608
[11:50:32-952962],10751,1,00010751,00010750,2,0011801,0020608
[11:50:42-719552],10750,1,00010751,00010750,1,0011800,0020608
[11:50:44-565687],10750,1,00010751,00010750,1,0011800,0020607
[11:50:44-568695],10750,1,00010751,00010750,1,0011800,0020606
[11:50:44-576678],10750,1,00010751,00010750,1,0011800,0020605
[11:50:44-579267],10750,1,00010751,00010750,1,0011800,0020604
[11:50:44-594173],10750,1,00010751,00010750,1,0011800,0020603
[11:50:44-595037],10750,1,00010751,00010750,1,0011800,0020602
[11:51:22-880197],10751,1,00010751,00010750,2,0011911,0020593
[11:52:07-647862],10751,1,00010751,00010750,2,0011911,0020595
[11:52:54-491974],10751,1,00010751,00010750,2,0011985,0020565
[11:53:45-477025],10751,1,00010751,00010750,2,0011985,0021568
[11:54:37-398777],10751,1,00010751,00010750,2,0011934,0020597
[11:54:38-522981],10751,60,00010751,00010750,2,0011874,0020597
[11:55:26-264282],10751,1,00010751,00010750,2,0011875,0020537
[11:56:16-181039],10751,1,00010751,00010750,2,0011844,0020588
[11:56:23-592141],10750,1,00010751,00010750,1,0011843,0020583
[11:57:11-802487],10751,129,00010751,00010750,2,0011789,0020460
[11:57:52-903790],10751,1,00010751,00010750,2,0011778,0020807
[11:58:39-748773],10751,1,00010751,00010750,2,0011797,0020807
[11:59:30-657803],10751,1,00010751,00010750,2,0011796,0020804
[12:00:11-213088],10751,200,00010751,00010750,2,0012099,0020606
[12:00:18-566348],10751,1,00010751,00010750,2,0012598,0020572
[12:00:24-372274],10750,5,00010751,00010750,1,0013098,0020067
[12:01:54-501169],10751,1,00010751,00010750,2,0013112,0019520
[12:02:23-966407],10750,1,00010751,00010750,1,0013112,0019719
[12:02:47-461441],10751,1,00010751,00010750,2,0013111,0019718
[12:03:33-378994],10751,1,00010751,00010750,2,0013111,0019690
[12:03:59-594365],10750,330,00010751,00010750,1,0013111,0019361
[12:03:59-595837],10750,9,00010751,00010750,1,0013111,0019352
[12:03:59-598958],10750,15,00010751,00010750,1,0013111,0019337
[12:03:59-602489],10750,2,00010751,00010750,1,0013111,0019335
[12:03:59-603898],10750,72,00010751,00010750,1,0013111,0019263
[12:03:59-609741],10750,1,00010751,00010750,1,0013111,0019262
[12:03:59-610890],10750,3,00010751,00010750,1,0013111,0019259
[12:04:16-641893],10750,120,00010751,00010750,1,0012992,0019140
[12:04:51-968362],10750,33,00010751,00010750,1,0012992,0019309
[12:05:02-377425],10750,10,00010751,00010750,1,0012992,0019299
[12:05:17-257719],10751,1,00010751,00010750,2,0013006,0019331
[12:06:10-280557],10750,50,00010751,00010750,1,0013007,0019268
[12:06:17-697964],10750,50,00010751,00010750,1,0013007,0019185
[12:07:40-831207],10751,1,00010751,00010750,2,0013006,0018969
[12:07:43-165664],10750,1,00010751,00010750,1,0013005,0018968
[12:08:33-715088],10751,1,00010751,00010750,2,0013004,0018969
[12:10:12-417515],10751,1,00010751,00010750,2,0013483,0019069
[12:10:38-151214],10750,3,00010751,00010750,1,0013483,0019067
[12:11:48-262237],10751,1,00010751,00010750,2,0013482,0019076
[12:12:37-310667],10751,1,00010751,00010750,2,0013466,0019077
[12:13:54-723656],10750,1,00010751,00010750,1,0013966,0019196
[12:14:14-017402],10751,1,00010751,00010750,2,0013665,0019194
[12:15:52-934317],10751,1,00010751,00010750,2,0014164,0019127
[12:15:59-277319],10750,1,00010751,00010750,1,0014169,0019106
[12:16:03-282200],10750,5,00010751,00010750,1,0014169,0019101
[12:16:44-069817],10750,10,00010751,00010750,1,0014169,0019091
[12:16:59-957811],10750,1,00010751,00010750,1,0014169,0019094
[12:16:59-972356],10750,1,00010751,00010750,1,0014169,0019093
[12:17:33-770584],10751,1,00010751,00010750,2,0014168,0019092
[12:19:12-621970],10751,1,00010751,00010750,2,0014668,0019119
[12:20:07-804652],10751,133,00010751,00010750,2,0014536,0018987
[12:20:45-272783],10750,1,00010751,00010750,1,0014576,0018983
[12:20:48-394294],10751,1,00010751,00010750,2,0014575,0018982
[12:20:59-908423],10750,1,00010751,00010750,1,0014574,0018984
[12:22:27-072503],10751,1,00010751,00010750,2,0014573,0018984
[12:24:03-840855],10751,1,00010751,00010750,2,0014722,0019384
[12:24:21-953231],10750,1,00010751,00010750,1,0014711,0019383
[12:25:47-641260],10751,1,00010751,00010750,2,0014710,0019383
[12:26:50-706054],10750,100,00010751,00010750,1,0014705,0018283
[12:28:10-404905],10751,1,00010751,00010750,2,0014704,0018283
[12:29:45-125338],10751,1,00010751,00010750,2,0014704,0018285
[12:31:31-053994],10751,1,00010751,00010750,2,0014703,0018285
[12:33:09-897945],10751,1,00010751,00010750,2,0014705,0018284
[12:35:34-573487],10751,1,00010751,00010750,2,0014804,0018286
[12:37:15-467694],10751,1,00010751,00010750,2,0014803,0018294
[12:38:55-246473],10751,1,00010751,00010750,2,0014802,0018344
[12:40:27-031347],10751,1,00010751,00010750,2,0014806,0018317
[12:40:38-250205],10750,3,00010751,00010750,1,0014806,0018314
[12:42:02-817556],10750,1,00010751,00010750,1,0014786,0018354
[12:42:08-938533],10751,1,00010751,00010750,2,0014785,0018353
[12:43:49-786238],10751,1,00010751,00010750,2,0014784,0018367
[12:45:27-533116],10751,1,00010751,00010750,2,0014783,0018365
[12:46:13-483108],10751,1,00010751,00010750,2,0014782,0018325
[12:47:50-271246],10751,1,00010751,00010750,2,0014781,0018335
[12:49:29-106231],10751,1,00010751,00010750,2,0014780,0018330
[12:50:16-359536],10750,7,00010751,00010750,1,0014780,0018321
[12:50:21-692351],10750,5,00010751,00010750,1,0014790,0018316
[12:51:04-838632],10751,1,00010751,00010750,2,0014785,0018147
[12:51:05-965952],10750,10,00010751,00010750,1,0014785,0018137
[12:51:28-176413],10750,150,00010751,00010750,1,0014785,0017988
[12:51:40-776536],10750,20,00010751,00010750,1,0014785,0017968
[12:51:54-821390],10751,1,00010751,00010750,2,0014784,0017968
[12:53:34-784085],10751,1,00010751,00010750,2,0015156,0018172
[12:54:20-547071],10751,1,00010751,00010750,2,0014925,0018171
[12:55:16-548812],10751,1,00010751,00010750,2,0014924,0018215
[12:56:51-329875],10751,1,00010751,00010750,2,0014923,0018215
[12:57:41-271673],10751,1,00010751,00010750,2,0014922,0018214
[12:58:28-051420],10751,1,00010751,00010750,2,0014921,0018222
[12:59:13-124611],10750,3,00010751,00010750,1,0015018,0018227
[12:59:39-901657],10750,100,00010751,00010750,1,0015018,0018128
[12:59:55-407806],10750,10,00010751,00010750,1,0015018,0018076
[13:00:04-808601],10751,1,00010751,00010750,2,0015017,0018075
[13:00:57-744183],10751,1,00010751,00010750,2,0015006,0018075
[13:01:46-663810],10751,1,00010751,00010750,2,0015005,0018515
[13:02:21-810791],10750,70,00010751,00010750,1,0015010,0018446
[13:02:36-600353],10751,1,00010751,00010750,2,0015009,0018446
[13:02:40-932131],10750,13,00010751,00010750,1,0015009,0018433
[13:03:24-587680],10751,1,00010751,00010750,2,0015008,0018432
[13:03:48-876665],10750,13,00010751,00010750,1,0015031,0018420
[13:04:02-237222],10750,100,00010751,00010750,1,0014931,0018320
[13:04:07-467690],10750,100,00010751,00010750,1,0014931,0018220
[13:04:11-989820],10750,500,00010751,00010750,1,0014931,0017565
[13:04:11-991488],10750,1,00010751,00010750,1,0014931,0017564
[13:04:11-992045],10750,2,00010751,00010750,1,0014931,0017562
[13:04:11-995110],10750,51,,3 000106,1,, 000108
[13:04:12-019102],10750,6,00010751,00010749,2,0015050,0017670
[13:04:12-355600],10750,54,00010751,00010750,1,0015035,0017806
[13:04:12-377971],10750,54,00010751,00010750,1,0015035,0017752
[13:04:13-212047],10750,70,00010751,00010750,1,0015035,0017679
[13:04:13-539542],10751,1,00010751,00010750,2,0015034,0017678
[13:04:13-573703],10750,9,00010751,00010749,1,0015034,0017669
[13:04:13-596189],10750,9,00010751,00010749,2,0015034,0017669
[13:04:16-193674],10750,5,00010751,00010749,2,0015034,0017669
[13:04:18-259714],10750,1,00010750,00010749,2,0015108,0017670
[13:05:45-879519],10750,343,00010751,00010750,2,0013467,0018882
[13:06:00-143165],10750,100,00010751,00010750,1,0013348,0018956
[13:06:17-812265],10750,100,00010751,00010750,1,0013350,0019536
[13:06:20-215696],10750,62,00010751,00010750,1,0013350,0019474
[13:06:38-620385],10750,13,00010751,00010750,1,0013350,0019785
[13:06:41-730030],10751,1,00010751,00010750,2,0013349,0019784
[13:07:27-532696],10751,1,00010751,00010750,2,0013752,0019750
[13:09:12-530352],10751,2,00010751,00010750,2,0013770,0019991
[13:10:00-408105],10751,1,00010751,00010750,2,0013749,0019965
[13:10:45-236303],10751,1,00010751,00010750,2,0013728,0019966
[13:11:37-279870],10751,1,00010751,00010750,2,0013727,0020371
[13:12:24-098889],10751,1,00010751,00010750,2,0013726,0020372
[13:13:14-036011],10751,1,00010751,00010750,2,0013724,0020372
[13:14:00-811939],10751,2,00010751,00010750,2,0013722,0020574
[13:14:16-462475],10751,300,00010751,00010750,2,0013422,0020575
[13:14:16-486901],10751,1,00010751,00010750,2,0013421,0020575
[13:14:16-489307],10751,1,00010751,00010750,2,0013420,0020575
[13:14:19-422726],10751,500,00010751,00010750,2,0012920,0020575
[13:14:19-424354],10751,13,00010751,00010750,2,0012907,0020575
[13:14:19-425031],10751,120,00010751,00010750,2,0012787,0020575
[13:14:19-430607],10751,9,00010751,00010750,2,0012778,0020615
[13:14:19-432144],10751,100,00010751,00010750,2,0012678,0020615
[13:14:19-433142],10751,2,00010751,00010750,2,0012676,0020615
[13:14:19-435680],10751,2,00010751,00010750,2,0012674,0020615
[13:14:19-437143],10751,79,00010751,00010750,2,0012595,0020615
[13:14:19-438264],10751,95,00010751,00010750,2,0012500,0020615
[13:14:19-439762],10751,1,00010751,00010750,2,0012499,0020615
[13:14:19-442269],10751,1,00010751,00010750,2,0012498,0020615
[13:14:19-443601],10751,2,00010751,00010750,2,0012496,0020615
[13:14:19-445022],10751,2,00010751,00010750,2,0012494,0020615
[13:14:19-447585],10751,9,00010751,00010750,2,0012219,0020615
[13:14:19-450360],10751,391,00010751,00010750,2,0011828,0020575
